genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Zmynd19,8.992535259742769e-10,0.13476533256822737,0.581,0.581,1.4269354950159825e-5,IL2,p129
Sin3a,9.460319279518179e-10,0.10191704732486706,0.467,0.49,1.5011634632739446e-5,IL2,p129
Cntrl,9.576764265652768e-10,-0.16571436710571436,0.739,0.802,1.5196409536737813e-5,IL2,p129
Hmgcr,9.671631792269851e-10,-0.12491550123289408,0.547,0.619,1.53469453279738e-5,IL2,p129
Rsbn1,9.798432983045978e-10,-0.12249813476080695,0.335,0.393,1.5548153457497358e-5,IL2,p129
Ccnd2,9.89071301625667e-10,0.15189323156384127,0.945,0.951,1.5694583414196083e-5,IL2,p129
H2ac24,9.95483873888633e-10,-0.18706222079701584,0.158,0.202,1.579633811086483e-5,IL2,p129
Slc29a3,1.0052577341938232e-9,0.13649329081345707,0.308,0.328,1.5951429726187587e-5,IL2,p129
Chek1,1.0387635408715558e-9,0.1362919355534553,0.498,0.502,1.648309986654985e-5,IL2,p129
Hcst,1.0507890873333117e-9,0.21471521733937338,0.293,0.301,1.667392123780499e-5,IL2,p129
Rccd1,1.1049158028851523e-9,0.22365110413943112,0.171,0.172,1.7532803960181595e-5,IL2,p129
1500011B03Rik,1.1357412053163694e-9,0.16069467662373493,0.423,0.433,1.802194144596015e-5,IL2,p129
Rnf126,1.1421034907323775e-9,0.10897338480341114,0.675,0.692,1.8122898190941365e-5,IL2,p129
Snx4,1.1430004630403959e-9,0.10667215273301989,0.564,0.581,1.8137131347525002e-5,IL2,p129
Scyl3,1.1759806160704642e-9,0.12454096434581441,0.258,0.267,1.8660460415806125e-5,IL2,p129
Bcl2a1d,1.2000375846835118e-9,-0.16050566763991814,0.189,0.231,1.9042196393757964e-5,IL2,p129
Sphk2,1.223077675145398e-9,-0.193243600926837,0.157,0.204,1.9407796549207177e-5,IL2,p129
Spred2,1.262332330372288e-9,0.14999547700521854,0.309,0.325,2.0030689418347463e-5,IL2,p129
Zc3h12a,1.2833945298237774e-9,-0.12054606744861784,0.308,0.363,2.03649043992437e-5,IL2,p129
Btg2,1.3872588636435347e-9,0.13427074883214352,0.35,0.369,2.201302364829561e-5,IL2,p129
Dnajb1,1.4277047512793794e-9,0.19530966882895884,0.447,0.437,2.2654818993301193e-5,IL2,p129
Dpysl2,1.5150625325948009e-9,0.19125935597408583,0.254,0.26,2.40410122672143e-5,IL2,p129
Arel1,1.5184159714415418e-9,0.16098504297135552,0.258,0.268,2.4094224634834385e-5,IL2,p129
Fam117b,1.5245541689411778e-9,0.11225940628383668,0.381,0.402,2.419162555275861e-5,IL2,p129
Atxn7l1,1.5306356038957651e-9,-0.12550147394687716,0.337,0.4,2.4288125762618e-5,IL2,p129
Gsr,1.6777374880392375e-9,0.15501763725080564,0.466,0.474,2.662233846020662e-5,IL2,p129
Cd320,1.7116950429424463e-9,0.15481515986577055,0.296,0.306,2.716117694141074e-5,IL2,p129
Rps6ka3,1.746441531965948e-9,0.13748640968783932,0.555,0.558,2.7712534229235663e-5,IL2,p129
Slc39a1,1.7526969618451838e-9,-0.19306510776226116,0.177,0.222,2.7811795390559377e-5,IL2,p129
Vipas39,1.7549166606200223e-9,0.11287594123816014,0.251,0.269,2.7847017570718514e-5,IL2,p129
Zdhhc8,1.8014279582548827e-9,0.3830775691468258,0.148,0.139,2.8585058841588477e-5,IL2,p129
Kifc1,1.8430253505972862e-9,-0.13957198629514278,0.351,0.412,2.924512626327774e-5,IL2,p129
Fam13b,1.8541588246998114e-9,0.12861116364656144,0.295,0.307,2.942179223033661e-5,IL2,p129
Coq3,1.861965075509627e-9,-0.11116337202523319,0.27,0.316,2.9545661818186763e-5,IL2,p129
Msl2,1.863674356338138e-9,0.2063825483977899,0.298,0.297,2.9572784686373574e-5,IL2,p129
Rbm14,1.9816497131902717e-9,0.17315732590336408,0.348,0.352,3.1444817648903234e-5,IL2,p129
Tmem65,2.020400588552126e-9,0.14304881804309888,0.266,0.281,3.2059716539145136e-5,IL2,p129
Zfp131,2.0396276569683543e-9,-0.14989547420972738,0.419,0.482,3.236481166077385e-5,IL2,p129
Vps37a,2.0866829137937485e-9,0.1695225531813902,0.369,0.374,3.3111484476079204e-5,IL2,p129
Notch2,2.2400452817769246e-9,0.14214692765082315,0.288,0.304,3.554503853123624e-5,IL2,p129
Tmem199,2.258345607079583e-9,-0.14224972839225236,0.277,0.326,3.5835428093138824e-5,IL2,p129
Chaf1b,2.296580708116663e-9,0.24882228281989272,0.413,0.386,3.644214267639521e-5,IL2,p129
Cep295,2.3163150426356513e-9,-0.1372224444756851,0.545,0.613,3.675528709654251e-5,IL2,p129
Apool,2.3357773179685607e-9,0.12488041704460029,0.339,0.348,3.706411448152512e-5,IL2,p129
Vamp4,2.3423665362814955e-9,0.13013345240384444,0.415,0.422,3.716867219771477e-5,IL2,p129
Rxylt1,2.3718275419271053e-9,0.10207734259773593,0.453,0.475,3.7636159435299303e-5,IL2,p129
Agpat3,2.3813414828896024e-9,0.11803638742628991,0.588,0.606,3.7787126650492214e-5,IL2,p129
Tnip2,2.434725024080603e-9,0.1457429330697111,0.184,0.191,3.8634216682111005e-5,IL2,p129
Slc25a33,2.4750127658419002e-9,-0.10638802536514413,0.206,0.243,3.9273502568379275e-5,IL2,p129
Pop1,2.6235535158676957e-9,-0.14365843784557297,0.605,0.672,4.16305471897886e-5,IL2,p129
Tlnrd1,2.6793025738198983e-9,0.11348990855986418,0.21,0.231,4.251517324137414e-5,IL2,p129
ENSMUSG00000121399,2.7311619179997517e-9,-0.21021698235426278,0.124,0.164,4.333807731482006e-5,IL2,p129
Gps2,2.7991034751979024e-9,0.11696711691807837,0.535,0.544,4.4416173944440316e-5,IL2,p129
2310011J03Rik,2.8392632450226026e-9,0.14155480835625334,0.476,0.485,4.505342917201866e-5,IL2,p129
Borcs7,2.909266004110022e-9,-0.13976384012065068,0.237,0.288,4.6164232953217826e-5,IL2,p129
Flna,2.92980904490598e-9,0.11867659590601082,0.532,0.542,4.6490209924568096e-5,IL2,p129
Pias1,2.9387961599971215e-9,0.11264574837371832,0.47,0.485,4.6632817466834326e-5,IL2,p129
Rnf149,2.9703562776228343e-9,-0.18688510884401177,0.191,0.242,4.713361341331913e-5,IL2,p129
Dhfr,2.9830550766648845e-9,0.142433089032281,0.721,0.723,4.7335117956518386e-5,IL2,p129
Tmco1,3.0109404285702204e-9,-0.10832801089428079,0.515,0.589,4.777760272055226e-5,IL2,p129
Sac3d1,3.0283574039336546e-9,0.11263169567080888,0.396,0.416,4.805397528561923e-5,IL2,p129
Dck,3.2112112183061713e-9,0.11206590088770407,0.458,0.474,5.0955499612082326e-5,IL2,p129
Ankrd40,3.250947676749208e-9,-0.16349089555156193,0.279,0.338,5.1586037734656434e-5,IL2,p129
Anapc16,3.4019049722734873e-9,-0.12887916613573136,0.692,0.76,5.39814281000357e-5,IL2,p129
H2bc14,3.500693718336265e-9,-0.15308297990732567,0.364,0.422,5.554900792255985e-5,IL2,p129
Rela,3.6497824353918574e-9,0.16674214519957498,0.46,0.46,5.7914747684797994e-5,IL2,p129
Tnrc6c,3.78923081727035e-9,0.14410570446478688,0.508,0.508,6.012751460844591e-5,IL2,p129
Ccdc181,3.80652080437426e-9,0.36094445526150487,0.083,0.082,6.040187212381076e-5,IL2,p129
Fdx1,3.8252334149397184e-9,0.13758386810468848,0.479,0.487,6.069880382826345e-5,IL2,p129
Czib,3.8597242829579445e-9,-0.14417822353016518,0.4,0.468,6.124610492197667e-5,IL2,p129
C87436,3.9003061085871565e-9,0.16438822887675641,0.288,0.298,6.189005733106099e-5,IL2,p129
Mlh3,3.91359323066383e-9,-0.10587104663865077,0.167,0.206,6.210089738417365e-5,IL2,p129
Ncbp2as2,3.97665118050441e-9,0.1362612068511888,0.558,0.568,6.310150093224399e-5,IL2,p129
Top3a,4.133110581715575e-9,0.10721372521309425,0.181,0.195,6.558419871066274e-5,IL2,p129
Spdl1,4.191900057573078e-9,-0.2092525298417478,0.397,0.467,6.651707011356961e-5,IL2,p129
Rnf40,4.4378261858082895e-9,0.1600250426349601,0.258,0.264,7.041942591640594e-5,IL2,p129
Ctu2,4.494990192079423e-9,-0.12637350898005772,0.386,0.447,7.132650436791629e-5,IL2,p129
Clock,4.64511018174789e-9,0.222551343235732,0.203,0.206,7.370860836397552e-5,IL2,p129
Uhrf1,4.675922930623092e-9,0.12936838788136928,0.789,0.795,7.419754506312722e-5,IL2,p129
Pspc1,4.67808371953797e-9,-0.12643997160647322,0.609,0.682,7.423183246162851e-5,IL2,p129
Nfya,4.722248192436697e-9,-0.14691484560785173,0.318,0.379,7.493263431758551e-5,IL2,p129
Fen1,4.84287485670519e-9,0.1062770712186959,0.744,0.757,7.684673822619796e-5,IL2,p129
Agpat1,4.98779980166837e-9,-0.20950983876524853,0.283,0.348,7.91464072528737e-5,IL2,p129
Cdyl,5.116558224121213e-9,0.1054957172728459,0.306,0.319,8.118954590035541e-5,IL2,p129
Inpp5b,5.217474419586764e-9,0.11627695190787013,0.38,0.396,8.279088409000277e-5,IL2,p129
Qser1,5.274597867454137e-9,0.19356942846396552,0.317,0.316,8.369731896076224e-5,IL2,p129
Romo1,5.294909148732307e-9,0.10918611557206065,0.804,0.811,8.401961837208425e-5,IL2,p129
Cndp2,5.357623861123363e-9,0.13434086716519655,0.47,0.476,8.501477542830553e-5,IL2,p129
Cdc27,5.360823935126539e-9,-0.117330327684672,0.531,0.591,8.506555420258793e-5,IL2,p129
Rnpep,5.389801633808591e-9,-0.10961410310294739,0.398,0.462,8.552537232527472e-5,IL2,p129
Tesc,5.5865909980063625e-9,0.1391075916081954,0.284,0.301,8.864802595636496e-5,IL2,p129
Mcm4,5.587148029633992e-9,0.10306372639226935,0.932,0.928,8.865686493423219e-5,IL2,p129
Zdhhc4,5.750896069109654e-9,0.14231537672710126,0.311,0.316,9.125521882463199e-5,IL2,p129
Dync2h1,5.81277706675251e-9,0.17019771544181017,0.337,0.342,9.223714649522882e-5,IL2,p129
Mtg1,5.902687553169154e-9,-0.17302153062167624,0.264,0.319,9.366384609368814e-5,IL2,p129
Decr2,5.990170277955218e-9,0.22267284682746258,0.126,0.129,9.50520219705934e-5,IL2,p129
Dbf4,6.208051940078049e-9,-0.1267257745857407,0.563,0.633,9.850936818515848e-5,IL2,p129
Ttc9c,6.257710173394779e-9,-0.10675227823504063,0.448,0.504,9.929734503142835e-5,IL2,p129
Ncapg,6.391668696708226e-9,-0.12423238653363905,0.581,0.642,1.0142299887936614e-4,IL2,p129
Scarb1,6.460842827173441e-9,0.13688968286049907,0.297,0.316,1.0252065398158816e-4,IL2,p129
Lmf2,6.472003517149921e-9,-0.14430860565130876,0.28,0.336,1.0269775181013495e-4,IL2,p129
Tshz1,6.4897307043788815e-9,0.15737354397329695,0.446,0.453,1.029790468170841e-4,IL2,p129
Xpo6,6.6474224233498096e-9,0.10224253027380559,0.577,0.596,1.0548129901371478e-4,IL2,p129
Dctn6,6.7862232613060985e-9,-0.145023911862579,0.433,0.498,1.0768379071040517e-4,IL2,p129
Gnaq,6.88109219775874e-9,-0.1389145736418389,0.248,0.296,1.0918917099403569e-4,IL2,p129
Ppih,7.071436005510759e-9,-0.11333207278241053,0.614,0.674,1.1220954653544473e-4,IL2,p129
Ppp2r3d,7.128861298648851e-9,0.11162763554699762,0.166,0.179,1.1312077108695996e-4,IL2,p129
Ptk2b,7.139017518896346e-9,0.14902353394541196,0.603,0.607,1.1328192998984722e-4,IL2,p129
Knstrn,7.256194792806258e-9,-0.18907121275764682,0.334,0.391,1.1514129897224971e-4,IL2,p129
Nmral1,7.383440757365407e-9,0.11290808184733958,0.244,0.259,1.1716043793787427e-4,IL2,p129
Aup1,7.3911624354922044e-9,-0.11150646938682757,0.675,0.74,1.172829655263903e-4,IL2,p129
Pygb,7.463386263485911e-9,0.11758392561433029,0.295,0.306,1.1842901322899444e-4,IL2,p129
Actr1a,7.46985990994902e-9,0.17444811450706277,0.49,0.488,1.1853173705107106e-4,IL2,p129
Hirip3,7.5131638249807e-9,-0.11072499581365486,0.616,0.683,1.1921888357479376e-4,IL2,p129
Map3k3,7.73819446015594e-9,0.24493449036993886,0.348,0.333,1.2278966969375444e-4,IL2,p129
Ext1,7.7581327651928255e-09,-0.1483579124669061,0.494,0.564,1.2310605071807974e-4,IL2,p129
Cdk5rap2,7.785195617470552e-9,-0.10337782460762934,0.389,0.446,1.2353548405802273e-4,IL2,p129
Fhip2a,8.092743962626547e-9,0.10918608445940059,0.135,0.152,1.2841566119895805e-4,IL2,p129
Snrpa,8.230698563014896e-9,-0.11072297943033227,0.794,0.844,1.3060472479792037e-4,IL2,p129
Hmgn5,8.42985501416063e-9,-0.10056902285724778,0.496,0.556,1.3376493936470088e-4,IL2,p129
Cyth1,8.66716915484671e-9,-0.1860733439152662,0.302,0.361,1.375306401491076e-4,IL2,p129
Senp3,8.777248577852394e-9,0.11412961769631136,0.546,0.563,1.392773804333618e-4,IL2,p129
Prr11,9.152781197751386e-9,-0.32262740722514716,0.176,0.229,1.45236332045919e-4,IL2,p129
Lap3,9.286733971923305e-9,-0.12180470935106502,0.59,0.658,1.47361894666479e-4,IL2,p129
Ankrd12,9.3264193140269e-9,0.13916496649777776,0.587,0.594,1.4799162167497884e-4,IL2,p129
Faf2,9.404404313639149e-9,-0.10339927322257203,0.64,0.702,1.49229087648826e-4,IL2,p129
Ttc32,9.432795796289632e-9,-0.12841632492592225,0.338,0.391,1.4967960369552388e-4,IL2,p129
Lrrc47,9.455215564933253e-9,0.10106201805016668,0.309,0.325,1.5003536058436087e-4,IL2,p129
Obi1,9.475726465776637e-9,0.16147895466895912,0.464,0.465,1.5036082755894367e-4,IL2,p129
E2f1,9.554685140578864e-9,0.3002285342865265,0.358,0.326,1.5161374381070542e-4,IL2,p129
Traf4,9.642633485336521e-9,-0.1983456650481651,0.407,0.485,1.5300930814531993e-4,IL2,p129
Ddt,9.643053012438356e-9,0.1401724032666925,0.65,0.665,1.5301596520137181e-4,IL2,p129
Tal2,1.022438014593629e-8,-0.5375709462406588,0.085,0.129,1.6224046415571705e-4,IL2,p129
Efl1,1.0361355846644057e-8,-0.12366834894786394,0.425,0.488,1.6441399457454788e-4,IL2,p129
Cdkn2d,1.055838408539048e-8,-0.15676846505371778,0.366,0.423,1.6754043866697613e-4,IL2,p129
Bola1,1.057795365473958e-8,0.13061033573115532,0.523,0.536,1.6785096859340764e-4,IL2,p129
Ifrd1,1.0717046711101915e-8,-0.18654452991124415,0.694,0.755,1.7005809721176517e-4,IL2,p129
Acer3,1.0729947866282033e-8,0.14560940493487795,0.291,0.305,1.702628127421633e-4,IL2,p129
Gt(ROSA)26Sor,1.0740404771741488e-8,0.13224086668477852,0.387,0.393,1.7042874291799392e-4,IL2,p129
Slc25a37,1.0848603076113228e-8,0.21806994200247587,0.12,0.126,1.721456336117647e-4,IL2,p129
Sgo2a,1.0904558922887903e-8,-0.23409372589821098,0.393,0.469,1.7303354098838526e-4,IL2,p129
Sh2d1a,1.0996976279589884e-8,-0.11228553227763222,0.49,0.542,1.7450001960453228e-4,IL2,p129
Glod4,1.1011585597207873e-8,-0.10266532087396951,0.508,0.572,1.7473184025649453e-4,IL2,p129
Pus10,1.1150863220813645e-8,-0.19080732108026566,0.381,0.446,1.7694189758787093e-4,IL2,p129
Tmem11,1.133188461736926e-8,-0.1120831237844801,0.557,0.616,1.7981434510841543e-4,IL2,p129
Terf1,1.1389044030218102e-8,-0.12112146718955352,0.4,0.459,1.8072135067150085e-4,IL2,p129
Psmb10,1.1475799038770126e-8,-0.10146975444255224,0.467,0.526,1.8209797914720436e-4,IL2,p129
Pik3c2a,1.1798717514796697e-8,0.16536713434157257,0.282,0.289,1.87222049524794e-4,IL2,p129
Rprd2,1.1859832584961567e-8,-0.1128585234240389,0.34,0.396,1.8819182345817013e-4,IL2,p129
Yars2,1.2015002384797972e-8,-0.11948574584793792,0.412,0.467,1.9065405784197422e-4,IL2,p129
Gng12,1.2149763887497561e-8,-0.12248867163587973,0.264,0.316,1.927924533668113e-4,IL2,p129
Pnkd,1.2247006336469939e-8,-0.1060808399356099,0.431,0.494,1.94335496547105e-4,IL2,p129
Lrpap1,1.2492300684055596e-8,0.10532008726305508,0.301,0.313,1.9822782725459418e-4,IL2,p129
Pias4,1.2838445150719653e-8,-0.1595551327883229,0.281,0.337,2.0372044765161945e-4,IL2,p129
Cdc14a,1.3127660508064474e-8,0.12394370234127683,0.258,0.27,2.0830971694196708e-4,IL2,p129
Commd10,1.3238120548547031e-8,0.18915146837173435,0.354,0.345,2.100624968643443e-4,IL2,p129
Trappc12,1.3387182193830633e-8,0.13254270046140793,0.285,0.294,2.124278070517045e-4,IL2,p129
Kif18a,1.3903537081026692e-8,-0.21573907775079104,0.365,0.427,2.2062132640173154e-4,IL2,p129
Ubxn11,1.3910949411976971e-8,-0.12290171017438078,0.191,0.231,2.207389452692506e-4,IL2,p129
Tnfaip1,1.4096040062023728e-8,-0.1955025435453852,0.254,0.309,2.236759637041925e-4,IL2,p129
Anxa11,1.41858009398028e-8,0.10363793548915923,0.383,0.397,2.2510028931279082e-4,IL2,p129
Prpf3,1.4193119022114756e-8,0.1334495991930551,0.544,0.55,2.2521641264291697e-4,IL2,p129
Zbtb7b,1.4730218714959792e-8,-0.1081243978839046,0.243,0.292,2.3373911056898198e-4,IL2,p129
4930430F08Rik,1.4806720946797475e-8,0.16574429517367006,0.148,0.158,2.3495304798378235e-4,IL2,p129
Hook3,1.4843762854252183e-8,-0.1537264711803249,0.435,0.507,2.3554082897127364e-4,IL2,p129
Sec24c,1.5006793205163215e-8,0.2351306746681101,0.352,0.331,2.381277945795299e-4,IL2,p129
Zbtb6,1.5300413064630504e-8,-0.12993600441270958,0.122,0.153,2.4278695450955683e-4,IL2,p129
Aagab,1.5551872318818888e-8,0.29502365264341357,0.264,0.249,2.467771099550181e-4,IL2,p129
Xxylt1,1.567193522802265e-8,0.17336859704641383,0.275,0.279,2.486822681982634e-4,IL2,p129
Pttg1ip,1.5776765520997857e-8,-0.13865880723857749,0.246,0.293,2.5034571528719397e-4,IL2,p129
Cdk17,1.5980428647633512e-8,0.14573345200652998,0.719,0.721,2.535774417806486e-4,IL2,p129
Gyg,1.64107435520071e-8,0.11676286346984122,0.406,0.42,2.6040567868324866e-4,IL2,p129
Arl6ip5,1.6506375452729064e-8,-0.11141997761928502,0.742,0.789,2.619231656839048e-4,IL2,p129
Dyrk1a,1.6923992642337626e-8,0.11029409923829925,0.396,0.408,2.685499152486134e-4,IL2,p129
Eid1,1.7009391002033874e-8,0.18340189692553888,0.381,0.369,2.6990501642027353e-4,IL2,p129
Mfsd14b,1.7420926083688464e-8,0.10580652009358538,0.293,0.301,2.7643525509596855e-4,IL2,p129
Tarbp2,1.7493810458023282e-8,-0.13494366716881845,0.425,0.484,2.7759178434791343e-4,IL2,p129
Ppdpf,1.7757377148237445e-8,0.1337510097091579,0.653,0.664,2.817740605882318e-4,IL2,p129
Spata24,1.784140604422194e-8,0.14800686308555155,0.301,0.31,2.8310743110971374e-4,IL2,p129
Nabp1,1.789180056748143e-8,-0.17609806160434105,0.346,0.407,2.839070914047953e-4,IL2,p129
Clta,1.8743215142962893e-8,-0.10241311122833419,0.891,0.929,2.974173378885352e-4,IL2,p129
Dync1li2,1.9183948754323648e-8,-0.13388598284586406,0.225,0.268,3.0441089883360766e-4,IL2,p129
Selenow,1.94753640187518e-8,0.10547847579242786,0.801,0.81,3.090350762495536e-4,IL2,p129
Insr,1.9527023550790815e-8,0.2606261830052996,0.152,0.152,3.0985480970394867e-4,IL2,p129
Ankle1,1.9762484136660674e-8,-0.17250955410284252,0.172,0.214,3.1359109828053155e-4,IL2,p129
Bcl2l13,1.9770457111322305e-8,0.18700096647753206,0.314,0.317,3.1371761344246233e-4,IL2,p129
Gucd1,2.025765709777255e-8,0.13625412357951294,0.101,0.11,3.2144850282745486e-4,IL2,p129
Mapk8ip3,2.035320838340236e-8,0.15973317041534107,0.237,0.247,3.2296471062782863e-4,IL2,p129
Evi2a,2.115616479967177e-8,-0.16748412020781833,0.198,0.247,3.3570602304119164e-4,IL2,p129
Abhd17b,2.1172786242855968e-8,0.14694913504762863,0.336,0.344,3.359697721016385e-4,IL2,p129
Gpam,2.199719142170803e-8,0.16066859407004186,0.119,0.131,3.4905143347966304e-4,IL2,p129
Actr10,2.2032086303949312e-8,0.11493748886779753,0.619,0.628,3.4960514547106766e-4,IL2,p129
Dnttip2,2.22874018982217e-8,-0.10527190135422426,0.816,0.862,3.5365649332098193e-4,IL2,p129
Zfp930,2.2360400852950033e-8,0.16869443737322465,0.227,0.23,3.548148407346111e-4,IL2,p129
Acot8,2.2766715444241566e-8,-0.10081392029616687,0.193,0.231,3.6126224066922516e-4,IL2,p129
5031439G07Rik,2.288509274150329e-8,0.33484460574630726,0.092,0.092,3.6314065162217416e-4,IL2,p129
Cpped1,2.304370735454933e-8,0.13588440561546822,0.249,0.255,3.656575483019888e-4,IL2,p129
Smad2,2.3150493128071442e-8,0.14040331584070598,0.501,0.509,3.6735202495623764e-4,IL2,p129
Slain1,2.3461644455290626e-8,0.1907943496380642,0.262,0.261,3.7228937421655167e-4,IL2,p129
Sh3bgrl,2.3666625199149217e-8,0.13002759048409462,0.314,0.322,3.755420086600998e-4,IL2,p129
Slbp,2.3942666315749078e-8,0.10885433396535715,0.899,0.91,3.799222290983064e-4,IL2,p129
Alkbh8,2.405310085386963e-8,-0.12896660553009065,0.331,0.386,3.816746043492033e-4,IL2,p129
Prpsap1,2.5153260643061657e-8,-0.12157612562500031,0.53,0.591,3.9913193988410235e-4,IL2,p129
Rbmx,2.5593876826777833e-8,-0.20611502351241406,0.498,0.572,4.0612363748731065e-4,IL2,p129
Poldip2,2.633459636073134e-8,-0.10930759566499204,0.425,0.486,4.1787737505208486e-4,IL2,p129
Slc25a42,2.7342402963695093e-8,0.35916754203851564,0.127,0.122,4.338692502279137e-4,IL2,p129
Vkorc1,2.748123351654866e-8,0.2449280095412374,0.358,0.349,4.3607221344059416e-4,IL2,p129
Sec22a,2.7858454116746478e-8,0.11279055990202647,0.257,0.274,4.420579499245331e-4,IL2,p129
Cln6,2.8025408118797786e-8,0.20336402169943213,0.222,0.223,4.4470717602908326e-4,IL2,p129
Rhbdd3,2.809078393779073e-8,0.18060038596673067,0.101,0.109,4.457445595248633e-4,IL2,p129
Tm2d2,2.8293498186977614e-8,0.13053057757640074,0.287,0.296,4.4896122923096076e-4,IL2,p129
Ccr6,2.9029870959263318e-8,-0.49842692376585074,0.121,0.17,4.6064599238159035e-4,IL2,p129
Ints10,2.931288711252695e-8,0.10029620909513981,0.365,0.385,4.6513689270157764e-4,IL2,p129
Gatb,2.9373855196729115e-8,-0.14380028861495475,0.201,0.246,4.661043342616976e-4,IL2,p129
Gnb1l,2.951324004839898e-8,0.11138487902717542,0.275,0.293,4.6831609308799503e-4,IL2,p129
Cit,2.965892137312656e-8,-0.16517414171627398,0.331,0.388,4.7062776434877226e-4,IL2,p129
Gm56906,3.013142022948636e-8,0.19642977917698762,0.692,0.687,4.781253762014896e-4,IL2,p129
Gimap3,3.036822164452083e-8,0.17787863309276536,0.539,0.529,4.818829410552565e-4,IL2,p129
Txnl4a,3.167707206884055e-8,-0.10244840825208845,0.439,0.499,5.026517795883618e-4,IL2,p129
Ppox,3.1721643061763624e-8,-0.19525814208625514,0.123,0.161,5.033590321040652e-4,IL2,p129
Ctsb,3.2158117201994974e-8,0.12831308208637743,0.563,0.579,5.102850037612563e-4,IL2,p129
Smad7,3.232317569552174e-8,-0.13288700805080245,0.22,0.267,5.12904151936539e-4,IL2,p129
Eps15l1,3.2519132418992216e-8,0.10875580843487476,0.317,0.332,5.160135932245685e-4,IL2,p129
Msh6,3.2761911725369675e-8,0.1723940210338737,0.498,0.485,5.198660152581661e-4,IL2,p129
Zfp560,3.291393170486252e-8,-0.10466540948797931,0.381,0.438,5.222782682927584e-4,IL2,p129
Gstt2,3.3261611490444314e-8,-0.14261198530500785,0.297,0.356,5.277952511303704e-4,IL2,p129
Kyat3,3.376832917784115e-8,0.3180134052664063,0.138,0.131,5.358358473939833e-4,IL2,p129
Pnrc1,3.431838058218144e-8,0.1745381810476842,0.744,0.739,5.445640630780551e-4,IL2,p129
Nudt19,3.437986410944759e-8,0.11258149378445559,0.564,0.582,5.455396836887144e-4,IL2,p129
Nanp,3.507716036656887e-8,0.20106031483066555,0.324,0.32,5.566043806967149e-4,IL2,p129
Saal1,3.546881534923545e-8,-0.13291740484757053,0.332,0.383,5.628191619616681e-4,IL2,p129
Nfkbil1,3.54737218318523e-8,-0.10921257085208769,0.23,0.274,5.628970180278323e-4,IL2,p129
Usp31,3.5891782027349415e-8,0.11747488826136188,0.156,0.169,5.695307972099805e-4,IL2,p129
0610030E20Rik,3.633021770083264e-8,0.14458260065699147,0.255,0.268,5.764878944768124e-4,IL2,p129
Ahsa2,3.720889627727749e-8,0.1495305058734291,0.273,0.28,5.904307661278392e-4,IL2,p129
Gpi1,3.728801697771592e-8,0.1183942404554772,0.913,0.919,5.916862534023962e-4,IL2,p129
