genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Cdkn3,1.8110296281761557e-7,-0.8728174725124935,0.075,0.143,0.00287374181398992,IL6,p129,1,unique
9930111J21Rik2,1.8294707035397202e-7,-1.303419096951104,0.027,0.073,0.00290300411237682,IL6,p129,4,moderate (1-5)
Rapgef4,1.8316583426879417e-7,-1.2793327252416091,0.035,0.087,0.00290647545817722,IL6,p129,1,unique
Pfkl,1.8525382247622227e-7,0.3903133833842869,0.549,0.471,0.00293960765505269,IL6,p129,1,unique
Nubp2,1.915483504198678e-7,0.30527238192583284,0.676,0.607,0.00303948922446246,IL6,p129,1,unique
Galk1,1.945144765296461e-7,0.2613847055179273,0.792,0.738,0.00308655571357242,IL6,p129,1,unique
Pdcd5,1.9463292566250294e-7,0.22054491808613763,0.884,0.857,0.00308843526441259,IL6,p129,2,moderate (1-5)
Uchl3,1.991499739893233e-7,0.24567838862579536,0.832,0.77,0.00316011178726258,IL6,p129,1,unique
Wipf1,2.03242751388232e-7,-0.29359464260804125,0.719,0.774,0.00322505597902846,IL6,p129,1,unique
Zmynd19,2.0562012522380986e-7,0.32604327045922643,0.647,0.581,0.00326278014705141,IL6,p129,1,unique
Tacc3,2.0909432773881885e-7,-0.2730132555409944,0.646,0.731,0.00331790879255957,IL6,p129,3,moderate (1-5)
Pecam1,2.1023181313929442e-7,-0.661667946344699,0.16,0.245,0.00333595841089432,IL6,p129,1,unique
Fosl1,2.118317775345349e-7,0.6622621829582105,0.237,0.169,0.00336134664591799,IL6,p129,2,moderate (1-5)
Rnf19b,2.1381650180589357e-7,0.821886177933604,0.161,0.098,0.00339284025065591,IL6,p129,1,unique
Prelid3b,2.2145245200272378e-7,0.2373192395680377,0.85,0.824,0.00351400750837922,IL6,p129,1,unique
Spire1,2.224749752859404e-7,0.8731802519563883,0.152,0.093,0.0035302329078373,IL6,p129,1,unique
Nob1,2.247930187427042e-7,0.2512849038331246,0.8,0.74,0.00356701562140923,IL6,p129,1,unique
Ddx18,2.2819391452124186e-7,0.2472392421357737,0.857,0.804,0.00362098103562306,IL6,p129,1,unique
Ddt,2.479868473303541e-7,0.309264178892317,0.718,0.665,0.00393505529343805,IL6,p129,3,moderate (1-5)
Krr1,2.491962287833837e-7,0.2755315819541848,0.687,0.6,0.00395424575833473,IL6,p129,1,unique
Rab20,2.5401582113611764e-7,1.550418623933183,0.056,0.022,0.00403072304978791,IL6,p129,1,unique
Heatr3,2.5686472523189594e-7,0.3460162494274289,0.573,0.498,0.00407592945997972,IL6,p129,1,unique
2300009A05Rik,2.572403446472693e-7,0.4438205907428361,0.411,0.34,0.00408188978886286,IL6,p129,1,unique
Timm17a,2.5798315277511105e-7,0.1977452503734508,0.902,0.869,0.00409367666823546,IL6,p129,1,unique
Csk,2.624992951441033e-7,-0.2640692733047275,0.729,0.78,0.00416533881534663,IL6,p129,1,unique
Pno1,2.685003059852903e-7,0.21120457465221687,0.89,0.838,0.00426056285537458,IL6,p129,1,unique
Manf,2.765470085289093e-7,0.21128065184207967,0.886,0.861,0.00438824793133673,IL6,p129,1,unique
Tma16,2.828862057606783e-7,0.3110214992988498,0.637,0.567,0.00448883831301044,IL6,p129,1,unique
Slc66a2,2.8823030524326657e-7,0.9932372987406076,0.119,0.067,0.00457363848360015,IL6,p129,1,unique
Sdhaf1,2.925919945983896e-7,-0.2833788692158871,0.652,0.724,0.00464284977028724,IL6,p129,1,unique
Psme2b,2.9317078187737033e-7,-0.4695646229499164,0.331,0.425,0.00465203396683011,IL6,p129,6,high (5-10)
Dis3,2.978277302682785e-7,0.2642990127848931,0.775,0.717,0.00472593042389704,IL6,p129,1,unique
Rtcb,2.984912281206334e-7,0.2455021379859784,0.804,0.753,0.00473645880781821,IL6,p129,1,unique
Rreb1,3.191140235281912e-7,-0.5489942714759,0.238,0.33,0.00506370132534533,IL6,p129,1,unique
Rassf2,3.272599515457817e-7,-0.642465447907488,0.157,0.244,0.00519296091112846,IL6,p129,1,unique
1110038B12Rik,3.314571933624444e-7,0.16105632992873953,0.966,0.934,0.00525956274427526,IL6,p129,1,unique
Spcs3,3.352212724448447e-7,0.2892468752601295,0.706,0.657,0.00531929115115479,IL6,p129,1,unique
Insig1,3.3935723762860213e-7,-0.509824644606095,0.247,0.341,0.00538492064669065,IL6,p129,1,unique
Lpxn,3.432781968125552e-7,0.5829691037651106,0.276,0.2,0.00544713842702162,IL6,p129,2,moderate (1-5)
Nemf,3.5179328598784773e-7,0.2385571146482947,0.793,0.728,0.00558225586205516,IL6,p129,1,unique
Prkar2a,3.7516769544879034e-7,0.3816285935399397,0.447,0.358,0.0059531609913814,IL6,p129,1,unique
Med8,3.788343430171547e-7,0.25788517611743167,0.748,0.693,0.00601134335499621,IL6,p129,1,unique
Tnfrsf9,3.861197061257385e-7,-0.17385378549185082,0.605,0.704,0.00612694749680321,IL6,p129,3,moderate (1-5)
Csnk2a2,3.978202347257176e-7,0.246401137006856,0.774,0.713,0.00631261148462768,IL6,p129,1,unique
Knop1,3.994127570421901e-7,0.2997431897191946,0.687,0.629,0.00633788162874547,IL6,p129,1,unique
Cyp51,4.044430911807706e-7,-0.28485460222357684,0.736,0.761,0.00641770297085646,IL6,p129,1,unique
Arap2,4.146389524022445e-7,0.25056138842064785,0.518,0.538,0.00657949089671881,IL6,p129,4,moderate (1-5)
Vmp1,4.161906925766437e-7,0.2910008361857823,0.677,0.607,0.00660411390980618,IL6,p129,1,unique
Mogs,4.2120257273199634e-7,0.2495877801909536,0.808,0.752,0.00668364242411131,IL6,p129,1,unique
Eif2s3x,4.282262035941183e-7,0.201123374605628,0.92,0.902,0.00679509339863146,IL6,p129,1,unique
Nop14,4.365534362430533e-7,0.2273463087570451,0.875,0.845,0.00692722992630477,IL6,p129,1,unique
Ifrd2,4.4272597516206404e-7,0.2522194383702393,0.767,0.702,0.00702517577387163,IL6,p129,1,unique
Azin1,4.467781578036515e-7,0.2777466401375487,0.718,0.658,0.00708947580802834,IL6,p129,1,unique
Gm14718,4.489103475350685e-7,0.6743455253121973,0.265,0.203,0.00712330939468646,IL6,p129,1,unique
Map2k4,4.814702042454698e-7,0.3932255571768981,0.478,0.41,0.00763996920096711,IL6,p129,1,unique
H1f4,4.818287267520454e-7,-0.172429314958102,0.838,0.892,0.00764565823610145,IL6,p129,4,moderate (1-5)
Gata3,4.867375180193978e-7,-0.9150906104095208,0.088,0.155,0.0077235509359318,IL6,p129,3,moderate (1-5)
Smarcd1,4.924508419302515e-7,0.3800269724997034,0.481,0.416,0.00781420995974923,IL6,p129,1,unique
Emg1,5.364936348822122e-7,0.14671188665754187,0.969,0.962,0.00851308099831094,IL6,p129,2,moderate (1-5)
Dcaf13,5.630778474636856e-7,0.2466564172998318,0.755,0.693,0.00893491928355376,IL6,p129,1,unique
Litaf,5.63713209162705e-7,-0.5408842216679761,0.274,0.355,0.0089450012029938,IL6,p129,2,moderate (1-5)
Nipbl,5.682407433953698e-7,-0.22830008000107904,0.828,0.869,0.00901684411619772,IL6,p129,1,unique
Wdr5,5.685437935064122e-7,0.3618096968650383,0.571,0.494,0.00902165291535974,IL6,p129,1,unique
Fdps,5.700828849025796e-7,-0.3731811556080438,0.574,0.648,0.00904607521763413,IL6,p129,3,moderate (1-5)
Cox7c,5.726232675180316e-7,-0.11218694271051131,0.988,0.994,0.00908638600897612,IL6,p129,1,unique
Ebi3,5.736487506748378e-7,-1.1273898466603425,0.065,0.121,0.00910265837570832,IL6,p129,2,moderate (1-5)
Dars2,5.872342208248583e-7,-0.5920690328656981,0.21,0.293,0.00931823261604885,IL6,p129,1,unique
Cit,5.90730768559565e-7,-0.4850954333188098,0.306,0.388,0.00937371583550317,IL6,p129,1,unique
Adh5,6.08857873935716e-7,-0.21018070955212995,0.832,0.878,0.00966135674361194,IL6,p129,1,unique
Treml2,6.132183877362035e-7,1.08145286741546,0.105,0.056,0.00973054937659807,IL6,p129,2,moderate (1-5)
Aftph,6.291325290685964e-7,-0.35142266115246495,0.537,0.62,0.00998307497126048,IL6,p129,1,unique
Dcun1d5,6.344790741878802e-7,0.1900385080588487,0.903,0.861,0.01006791394921328,IL6,p129,1,unique
Pcbp1,6.474093541058536e-7,0.10895473344183726,1,0.992,0.01027309163095168,IL6,p129,1,unique
Sik2,6.479002606518279e-7,-0.4091074613487866,0.398,0.475,0.0102808813360232,IL6,p129,1,unique
Rsbn1l,6.575578660586224e-7,-0.37267919666514926,0.485,0.569,0.01043412821861822,IL6,p129,1,unique
Arfrp1,6.632722131235352e-7,0.2922644241611265,0.693,0.625,0.01052480347784425,IL6,p129,1,unique
Fgfr1op2,6.756972954114055e-7,0.21509376861818108,0.84,0.812,0.01072196468358818,IL6,p129,1,unique
Ubtf,6.855911013312505e-7,0.2508995994989769,0.8,0.747,0.01087895959592428,IL6,p129,2,moderate (1-5)
Wasf2,7.003710697512787e-7,-0.18257874622073825,0.861,0.878,0.01111348813481329,IL6,p129,2,moderate (1-5)
Sec11a,7.068898082890172e-7,0.1861655959011869,0.911,0.865,0.01121692747793012,IL6,p129,1,unique
Plek,7.187308588730482e-7,0.641241867952905,0.248,0.182,0.01140482126859752,IL6,p129,1,unique
Ctps,7.203561430366688e-7,0.2544945205337249,0.78,0.705,0.01143061127770586,IL6,p129,1,unique
Nek2,7.434112980509001e-7,-0.7638274864492156,0.131,0.206,0.01179645047747168,IL6,p129,1,unique
Rrbp1,7.541585419599578e-7,0.250998927370729,0.747,0.687,0.01196698774382061,IL6,p129,1,unique
Cinp,7.55232965782973e-7,0.22360978971119044,0.808,0.762,0.01198403670104421,IL6,p129,1,unique
4833403J16Rik,7.55374626888056e-7,1.0283285406984026,0.074,0.034,0.01198628457945967,IL6,p129,1,unique
Mat2b,7.648034104233025e-7,-0.33985335493863,0.509,0.6,0.01213590051659696,IL6,p129,1,unique
Cks1b,7.781763897419336e-7,-0.17961824767323198,0.852,0.891,0.012348102952425,IL6,p129,2,moderate (1-5)
Bcl2,7.861691783398255e-7,0.34213434122052155,0.545,0.474,0.01247493252189635,IL6,p129,2,moderate (1-5)
Slc35b3,8.066675341147791e-7,-0.5108919649300152,0.264,0.354,0.01280020043133331,IL6,p129,1,unique
Wdr77,8.101942446282033e-7,0.27394579553184917,0.744,0.679,0.01285616227376033,IL6,p129,1,unique
Lpcat4,8.246959849630799e-7,0.486326697144001,0.359,0.276,0.01308627588939415,IL6,p129,1,unique
Fam204a,8.555748402994087e-7,0.3327375405735396,0.588,0.536,0.01357626156587101,IL6,p129,1,unique
Klf10,8.841494833352583e-7,0.8825864305230873,0.143,0.084,0.01402968400156387,IL6,p129,1,unique
Csrnp1,8.896804354056862e-7,0.667048746129407,0.203,0.141,0.01411744914901743,IL6,p129,1,unique
Fryl,9.135051125752048e-7,-0.3945951949185814,0.399,0.499,0.01449549912634335,IL6,p129,1,unique
Pik3cg,9.403423045674668e-7,-0.8632453747856688,0.079,0.143,0.01492135168887656,IL6,p129,1,unique
Rab27a,9.4901669468726e-7,0.4217720774233178,0.438,0.353,0.01505899691129744,IL6,p129,1,unique
Prkd2,9.563705703672523e-7,-0.5236689264174261,0.276,0.36,0.01517568821058756,IL6,p129,1,unique
Ncoa2,9.815292185053262e-7,-0.3199058846784497,0.561,0.619,0.01557490563924251,IL6,p129,1,unique
Herc4,9.906176973732298e-7,-0.4392287429698678,0.365,0.46,0.01571912162191841,IL6,p129,1,unique
Emc6,1.0099655403085504e-6,0.18938401033218555,0.923,0.89,0.01602613319361607,IL6,p129,1,unique
Cog5,1.027778978303444e-6,-0.3576106264650677,0.501,0.589,0.01630879682771905,IL6,p129,1,unique
Ahnak,1.088865721490932e-6,-0.6850232113889128,0.143,0.221,0.0172781212686181,IL6,p129,1,unique
Tmtc4,1.0916829628809976e-6,0.7041544178837342,0.192,0.138,0.01732282525499567,IL6,p129,1,unique
Amz2,1.0975243865703956e-6,-0.5518582284700202,0.227,0.298,0.01741551696609903,IL6,p129,1,unique
Endod1,1.1089493033676848e-6,-1.4870368074322862,0.019,0.059,0.01759680754583842,IL6,p129,1,unique
Pmm1,1.1241264509788795e-6,0.5041864338629138,0.345,0.27,0.01783763852413286,IL6,p129,2,moderate (1-5)
Depdc1a,1.12865486479408e-6,-0.6098417178676847,0.184,0.26,0.01790949539455246,IL6,p129,1,unique
Pin1,1.1727334935920966e-6,0.18363556343610665,0.903,0.885,0.01860893507631939,IL6,p129,1,unique
Nfil3,1.1730858183756482e-6,1.369462758851249,0.064,0.027,0.01861452576598478,IL6,p129,1,unique
Myo1g,1.1926497300913756e-6,0.3970352482948143,0.493,0.428,0.01892496591708994,IL6,p129,3,moderate (1-5)
Eif5,1.1993010594568009e-6,0.21085573889725168,0.819,0.771,0.01903050921146051,IL6,p129,1,unique
Isg20,1.2026399053861095e-6,-0.6255352680132904,0.119,0.191,0.01908349001866678,IL6,p129,5,moderate (1-5)
Ndufa4,1.2117213636652225e-6,-0.10862889578861255,0.994,0.996,0.01922759459863974,IL6,p129,1,unique
Susd3,1.226070191448084e-6,0.9076987770315212,0.115,0.075,0.01945528179789819,IL6,p129,1,unique
Mrps7,1.2340906665618033e-6,0.19805459828509475,0.827,0.796,0.01958255069700269,IL6,p129,1,unique
Arhgap25,1.24839063754419e-6,-0.5383998926541169,0.143,0.219,0.0198094626365512,IL6,p129,1,unique
Ddx5,1.2511625120968452e-6,0.10506002158720174,0.996,0.996,0.01985344674195274,IL6,p129,1,unique
Hmgcr,1.2858931065825846e-6,-0.3319292995731373,0.555,0.619,0.02040455181525245,IL6,p129,1,unique
St8sia6,1.3041630182595496e-6,-0.6044668070942714,0.184,0.262,0.02069445877374253,IL6,p129,1,unique
Stk19,1.310405755285241e-6,0.369605962099367,0.446,0.358,0.0207935185248662,IL6,p129,1,unique
Dbi,1.3161586070685028e-6,-0.15618768561172236,0.906,0.94,0.020884804776963,IL6,p129,1,unique
