genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Atad1,2.6563697486103334e-6,0.32948327039292846,0.63,0.533,0.04215127517094877,IFNA,p129,1,unique
Camk2b,2.6791244671953603e-6,1.0100213579459545,0.102,0.05,0.04251234704545598,IFNA,p129,1,unique
Scarb2,2.741170140171939e-6,0.37337928434224854,0.375,0.284,0.04349688778424833,IFNA,p129,2,moderate (1-5)
Sidt1,3.1692489720861317e-6,0.6027454026225518,0.316,0.232,0.05028964268906274,IFNA,p129,1,unique
Clec2d,3.706073587113211e-6,0.2598981759121845,0.835,0.778,0.05880797568031243,IFNA,p129,1,unique
Arhgap15,3.777440964633408e-6,-0.25597823676006803,0.886,0.915,0.05994043322680292,IFNA,p129,7,high (5-10)
Cdkn1a,3.847269941326915e-6,0.29732415799269174,0.74,0.651,0.06104847942897548,IFNA,p129,3,moderate (1-5)
Myl6,4.422000371097071e-6,-0.12628362201956822,0.998,0.997,0.07016830188856832,IFNA,p129,4,moderate (1-5)
Gpr183,4.425101924390941e-6,-0.34220824536921074,0.645,0.694,0.07021751733623545,IFNA,p129,3,moderate (1-5)
Septin9,4.477060984895083e-6,-0.38781860913875216,0.512,0.583,0.07104200370831518,IFNA,p129,1,unique
Pomp,4.650352560644135e-6,0.14893759557575148,0.975,0.969,0.07379179443230113,IFNA,p129,4,moderate (1-5)
Slfn10-ps,5.857847030199098e-6,0.664085750959166,0.203,0.133,0.09295231667519928,IFNA,p129,3,moderate (1-5)
Cd52,2.5154043354306015e-18,-0.25430438140293443,0.996,0.998,3.9914435994612793e-14,IL1F6,p129,17,very high (10+)
Hspd1,4.108680797187317e-11,0.173135099250874,1,0.996,6.519654688976835e-7,IL1F6,p129,14,very high (10+)
Gadd45b,1.5669810823348663e-9,0.4990377793138405,0.538,0.419,2.4864855814489664e-5,IL1F6,p129,17,very high (10+)
Npm1,2.6190367714214275e-9,0.11290455819090894,1,1,4.1558875488915214e-5,IL1F6,p129,9,high (5-10)
Coro1a,2.5906773805794813e-8,-0.17961484065020095,0.986,0.994,4.110886867503521e-4,IL1F6,p129,10,high (5-10)
Lad1,2.9207147061553052e-8,0.31944102060048984,0.834,0.769,4.634590095727238e-4,IL1F6,p129,27,very high (10+)
Cdv3,3.30390531713676e-8,0.2008907544948526,0.977,0.932,5.242636957232611e-4,IL1F6,p129,4,moderate (1-5)
Pcgf5,6.772078649035034e-8,0.39377637873513693,0.812,0.742,0.00107459344002887,IL1F6,p129,24,very high (10+)
Srm,1.1138815765048726e-7,0.19939802171413668,0.969,0.951,0.00176750728559793,IL1F6,p129,4,moderate (1-5)
Actn1,3.0226941459756397e-7,0.3360678194906147,0.871,0.834,0.00479641107083414,IL1F6,p129,11,very high (10+)
Batf,4.978809671049301e-7,0.49414897605220154,0.556,0.458,0.00790037518602103,IL1F6,p129,6,high (5-10)
Cd3e,5.409166537310655e-7,-0.15676222600934597,0.982,0.984,0.00858326546140454,IL1F6,p129,5,moderate (1-5)
Slco3a1,7.412167861258044e-7,0.48232309167991616,0.489,0.389,0.01176162796224426,IL1F6,p129,8,high (5-10)
Tmsb4x,7.809152544086656e-7,-0.13602827003505258,1,1,0.0123915632569567,IL1F6,p129,7,high (5-10)
Ncl,8.378580389890723e-7,0.10240630621106384,1,1,0.01329513136267859,IL1F6,p129,9,high (5-10)
Myh9,8.663651936316619e-7,-0.1894904404565292,0.984,0.987,0.01374748289254721,IL1F6,p129,6,high (5-10)
Tent5a,1.159770876875053e-6,1.2749226146654302,0.131,0.063,0.01840324427425334,IL1F6,p129,9,high (5-10)
Nhp2,1.3424920938912443e-6,0.1515033464722011,0.988,0.985,0.02130266454586626,IL1F6,p129,5,moderate (1-5)
Myl6,1.3754660654451976e-6,-0.10769882591663826,1,0.997,0.02182589552648439,IL1F6,p129,4,moderate (1-5)
Pla2g4f,2.1895450213126993e-6,1.312454618419466,0.131,0.068,0.03474370039818991,IL1F6,p129,3,moderate (1-5)
Fermt3,2.6836258605342887e-6,-0.24554833778737312,0.804,0.816,0.04258377515495809,IL1F6,p129,2,moderate (1-5)
Cd3g,2.9128782529244306e-6,-0.2080120035214026,0.896,0.917,0.04622155211740486,IL1F6,p129,8,high (5-10)
Ipo7,3.1368248719102617e-6,0.19439532781677404,0.9,0.832,0.04977513706747203,IL1F6,p129,2,moderate (1-5)
Rap1b,3.4762703974672858e-6,0.1695400602197994,0.994,0.985,0.05516145866701089,IL1F6,p129,9,high (5-10)
Hivep3,3.491881965265677e-6,-0.3293821971553428,0.796,0.849,0.05540918302483576,IL1F6,p129,13,very high (10+)
Tnfsf8,3.5029664381993096e-6,0.2861510519616619,0.808,0.75,0.05558507144134664,IL1F6,p129,7,high (5-10)
Plaat3,3.60419944969388e-6,-0.5970430010644778,0.237,0.289,0.05719143686774249,IL1F6,p129,4,moderate (1-5)
Zfp36l1,3.718306693431821e-6,-0.2638281861356916,0.847,0.884,0.05900209061137613,IL1F6,p129,10,high (5-10)
Cd3d,3.907263669833518e-6,-0.1759770328737904,0.982,0.986,0.06200045991291826,IL1F6,p129,8,high (5-10)
Cnbp,4.2187422054336585e-6,0.10125202969169678,1,0.994,0.06694300131582129,IL1F6,p129,6,high (5-10)
Nfkbia,4.4310784917824855e-6,0.2866419822199626,0.967,0.941,0.07031235350760448,IL1F6,p129,10,high (5-10)
Cep152,4.477661016956331e-6,0.1267144973977985,0.364,0.297,0.07105152501706306,IL1F6,p129,1,unique
Cotl1,4.745619765302792e-6,-0.1892071667547759,0.933,0.945,0.0753034944358247,IL1F6,p129,12,very high (10+)
Cytip,6.003003343729834e-6,0.28715184069137667,0.886,0.865,0.095255657058305,IL1F6,p129,12,very high (10+)
Psme2,1.5503740060372348e-11,0.23562794321264668,0.995,0.993,2.460133472779885e-7,IL25,p129,18,very high (10+)
Npm1,6.349625032768546e-10,0.11750165028778704,1,1,1.007558500199713e-5,IL25,p129,9,high (5-10)
Hspd1,2.356637586491235e-9,0.1530095865548886,1,0.996,3.739512522244292e-5,IL25,p129,14,very high (10+)
Memo1,6.741952464797701e-9,-0.1561556289341332,0.758,0.713,1.0698130171140992e-4,IL25,p129,1,unique
Hsp90aa1,2.083908222771077e-8,0.111062599252866,1,0.998,3.306745567893145e-4,IL25,p129,8,high (5-10)
Otud7b,8.751749980524886e-8,-0.12226264214961112,0.481,0.449,0.00138872768690968,IL25,p129,1,unique
Tspo,8.952757676032825e-8,-0.14716169756597478,0.725,0.703,0.00142062358803288,IL25,p129,2,moderate (1-5)
Bcat1,1.2103134749820433e-7,0.16678975776582106,0.81,0.73,0.0019205254221015,IL25,p129,5,moderate (1-5)
Ncl,2.6856779663989197e-7,0.11247721707278212,1,1,0.0042616337970818,IL25,p129,9,high (5-10)
Cct3,3.172216311818706e-7,0.14474842320917936,0.993,0.961,0.00503367284359392,IL25,p129,4,moderate (1-5)
Ice2,3.693722079084439e-7,0.1529204111051583,0.353,0.281,0.00586119819509118,IL25,p129,2,moderate (1-5)
Crybg1,4.960008015625498e-7,-0.10528486473483434,0.365,0.331,0.00787054071919454,IL25,p129,3,moderate (1-5)
Cd53,6.518587764081962e-7,-0.3465133278659926,0.775,0.819,0.01034369506404525,IL25,p129,8,high (5-10)
Sp2,6.99856369505059e-7,0.23412066088924569,0.379,0.292,0.01110532087130627,IL25,p129,1,unique
Necap2,7.433094036822517e-7,-0.1965366127053272,0.405,0.398,0.01179483361762997,IL25,p129,1,unique
Hnrnpab,8.130078089607631e-7,0.11574744855471142,1,0.998,0.01290080791258939,IL25,p129,5,moderate (1-5)
Calr,9.704175564894728e-7,0.17008145453493229,0.986,0.96,0.01539858578637495,IL25,p129,4,moderate (1-5)
Cnbp,1.2012446728023048e-6,0.10819735373185058,1,0.994,0.01906135046802697,IL25,p129,6,high (5-10)
Erap1,1.3291973977866665e-6,0.43020110532814226,0.645,0.517,0.02109170430807882,IL25,p129,6,high (5-10)
Ppp6r3,1.3493665045764398e-6,0.11859318875278048,0.607,0.525,0.02141174769461894,IL25,p129,1,unique
p139-T7oBC5p-MS2,1.414518966370834e-6,0.25358267386474836,0.334,0.353,0.02244558695837239,IL25,p129,11,very high (10+)
Vps37c,1.7159342986704148e-6,0.1847016950675764,0.097,0.066,0.02722844545130214,IL25,p129,1,unique
Flna,1.8623443004226395e-6,-0.32567477342597473,0.521,0.542,0.02955167935910644,IL25,p129,2,moderate (1-5)
Exoc3,1.9044840913828885e-6,0.1281692905419387,0.711,0.626,0.03022035356206367,IL25,p129,2,moderate (1-5)
Mcrip1,1.982386610104852e-6,0.15195490616379417,0.666,0.563,0.03145651072914379,IL25,p129,1,unique
Tor1aip2,2.033238450934584e-6,0.14729517142200876,0.637,0.542,0.03226342773942997,IL25,p129,2,moderate (1-5)
Ube2r2,2.5034081739389105e-6,-0.25067458322453645,0.635,0.654,0.03972408090406263,IL25,p129,1,unique
Odc1,3.094672710881788e-6,0.11027190446050472,0.991,0.972,0.04910626657627221,IL25,p129,5,moderate (1-5)
Stambpl1,3.181165826075419e-6,-0.1061259731239872,0.59,0.555,0.05047873932816475,IL25,p129,2,moderate (1-5)
Tspan31,3.3957699170280836e-6,0.1606141801130141,0.474,0.394,0.05388407704340163,IL25,p129,1,unique
Ms4a4b,3.5227585467052694e-6,-0.23849171212602416,0.898,0.91,0.05589913261911922,IL25,p129,10,high (5-10)
Gabarapl2,3.5367325124150793e-6,-0.12124744001342752,0.818,0.786,0.05612087150700248,IL25,p129,1,unique
Tubgcp3,3.808150960819199e-6,0.17020681450668307,0.396,0.317,0.06042773944627905,IL25,p129,1,unique
Rpp40,4.285640525765099e-6,0.17802303858601354,0.363,0.29,0.06800454386284059,IL25,p129,1,unique
Snapc5,4.433662961237636e-6,-0.22172857619928332,0.462,0.453,0.07035336386891881,IL25,p129,1,unique
Cct6a,4.453781160613656e-6,0.1250580680100013,0.991,0.984,0.0706725994566175,IL25,p129,5,moderate (1-5)
Ube2t,5.024882393287654e-6,0.1461478313540172,0.483,0.412,0.0797348338166885,IL25,p129,1,unique
Cfap20,5.247225152569319e-6,0.24294605330749752,0.716,0.612,0.08326296872096996,IL25,p129,1,unique
Pdap1,5.272066749756261e-6,0.12577570348680944,0.967,0.911,0.08365715518513235,IL25,p129,2,moderate (1-5)
Strip1,5.974682685691961e-6,0.34866044079814484,0.28,0.21,0.09480626485656005,IL25,p129,2,moderate (1-5)
Batf,6.198930635861018e-6,0.14340361796300072,0.538,0.458,0.09836463132984263,IL25,p129,6,high (5-10)
Yif1b,5.924266455166226e-10,-0.37673593298415975,0.465,0.482,9.40062601105777e-6,TNFSF15,p129,3,moderate (1-5)
Hsp90aa1,1.8769400356427973e-9,0.14026641165929332,1,0.998,2.9783284485579915e-5,TNFSF15,p129,8,high (5-10)
Prkcq,4.533407707889108e-9,-0.49108756109757834,0.657,0.723,7.193611350878436e-5,TNFSF15,p129,4,moderate (1-5)
Cd82,5.673006921919774e-9,0.3577096643757136,0.856,0.777,9.001927383702298e-5,TNFSF15,p129,4,moderate (1-5)
St3gal4,2.2874240339538236e-8,-0.17197287900096625,0.532,0.487,3.629684457077927e-4,TNFSF15,p129,1,unique
Cycs,5.748589320294598e-8,0.21146606551369995,0.991,0.972,9.121861533443468e-4,TNFSF15,p129,3,moderate (1-5)
Hspd1,1.746900122816825e-7,0.14584935526247778,1,0.996,0.00277198111488573,TNFSF15,p129,14,very high (10+)
Il2,2.5649382508644357e-7,0.4528320383807638,0.661,0.571,0.00407004401647168,TNFSF15,p129,5,moderate (1-5)
Bcat1,7.043876441071524e-7,0.27952105297902424,0.804,0.73,0.01117722313669229,TNFSF15,p129,5,moderate (1-5)
Marcksl1,8.549226632791382e-7,0.2616467113744063,0.93,0.877,0.01356591282091336,TNFSF15,p129,6,high (5-10)
Mterf4,1.825505540168805e-6,0.2066547984590672,0.232,0.173,0.0289671219113986,TNFSF15,p129,1,unique
Ppp1r10,1.893652133726954e-6,0.24821449190995337,0.719,0.607,0.0300484720579793,TNFSF15,p129,1,unique
Lsp1,2.02876369577624e-6,-0.17761970532674853,0.982,0.981,0.03219242232457738,TNFSF15,p129,13,very high (10+)
Pus10,2.758223334174272e-6,0.17561820465849953,0.538,0.446,0.04376748786667735,TNFSF15,p129,2,moderate (1-5)
Grcc10,3.4322700777375437e-6,-0.23956496897792645,0.838,0.844,0.05446326159353934,TNFSF15,p129,2,moderate (1-5)
Nosip,3.574532581229636e-6,-0.304137343965839,0.422,0.436,0.05672068299895186,TNFSF15,p129,2,moderate (1-5)
Thumpd3,3.635981007673227e-6,0.14644689740471378,0.682,0.596,0.05769574662975877,TNFSF15,p129,1,unique
Mir155hg,3.67074706101792e-6,0.3490669291121845,0.835,0.763,0.05824741436423236,TNFSF15,p129,2,moderate (1-5)
Cd2,3.7763005735894553e-6,-0.472316037752973,0.673,0.733,0.05992233750171748,TNFSF15,p129,4,moderate (1-5)
Fbxo21,3.7811944670859017e-6,-0.16743647504077463,0.174,0.153,0.05999999380371908,TNFSF15,p129,1,unique
Ddx52,3.9110383019382764e-6,0.2678302922665163,0.691,0.584,0.06206035577515657,TNFSF15,p129,1,unique
Junb,3.955213285661253e-6,0.2738293348590941,0.89,0.834,0.06276132441687277,TNFSF15,p129,8,high (5-10)
Rps7,4.196064500875688e-6,-0.11029012971358564,1,1,0.06658315149989542,TNFSF15,p129,2,moderate (1-5)
Tmx2,4.363888440790936e-6,0.1964194731137332,0.547,0.448,0.06924618177847057,TNFSF15,p129,1,unique
Snhg7,4.399117216361151e-6,0.24046178595830345,0.792,0.704,0.06980519198921874,TNFSF15,p129,2,moderate (1-5)
Npm1,4.425695708638955e-6,0.10899225614882192,1,1,0.07022693950468294,TNFSF15,p129,9,high (5-10)
A430093F15Rik,4.471930756642385e-6,0.3181315899128586,0.869,0.801,0.07096059724640137,TNFSF15,p129,1,unique
Cct6a,4.857234603237622e-6,0.1451296601738159,0.985,0.984,0.07707459868417459,TNFSF15,p129,5,moderate (1-5)
Ncl,5.450139262780993e-6,0.10130606329995206,1,1,0.0864828098218088,TNFSF15,p129,9,high (5-10)
p139-T7oBC5p-MS2,2.2048184058873583e-8,-0.14124299321132203,0.386,0.353,3.4986058464620603e-4,GDF7,p129,11,very high (10+)
Ifi27,1.4013857528214397e-6,1.0378624962907574,0.131,0.073,0.0222371891257706,GDF7,p129,9,high (5-10)
Izumo1r,2.4685512432059438e-27,0.9907132012547644,0.637,0.501,3.917097112719192e-23,GDF2,p129,10,high (5-10)
Lad1,3.9493883293084085e-23,-0.6266237671029858,0.561,0.769,6.266889400946583e-19,GDF2,p129,27,very high (10+)
Hivep3,1.6934130513569478e-13,0.4308599826709116,0.867,0.849,2.6871078298932043e-9,GDF2,p129,13,very high (10+)
Egr1,1.9194789063122892e-13,0.9237792854301974,0.37,0.236,3.0458291285363404e-9,GDF2,p129,19,very high (10+)
Sell,2.3223835745820643e-13,1.1404401228877628,0.272,0.144,3.6851582561468192e-9,GDF2,p129,3,moderate (1-5)
Nfkbia,7.361969478882603e-13,-0.37665585524926914,0.919,0.941,1.1681973169090914e-8,GDF2,p129,10,high (5-10)
Alcam,1.1499322066376333e-12,0.8665542397171182,0.444,0.331,1.8247124254925965e-8,GDF2,p129,7,high (5-10)
Ltb,1.862277436787137e-12,0.7127848846071749,0.651,0.536,2.9550618366938288e-8,GDF2,p129,8,high (5-10)
Lcp2,9.072956510531408e-12,0.33270887858683396,0.904,0.894,1.439696739091124e-7,GDF2,p129,11,very high (10+)
Egr3,1.5350384808550863e-11,1.0490969787561033,0.289,0.176,2.435799061420851e-7,GDF2,p129,11,very high (10+)
Zfp36l1,5.025410689239218e-11,0.38757500074361295,0.904,0.884,7.974321681684791e-7,GDF2,p129,10,high (5-10)
Cd52,9.484910934753493e-11,0.28492955649800455,1,0.998,1.5050656671266844e-6,GDF2,p129,17,very high (10+)
Psme2,1.4126680375455135e-10,-0.2107041822801925,0.989,0.993,2.241621641977221e-6,GDF2,p129,18,very high (10+)
Gimap5,2.24166535738114e-10,0.5018520332531207,0.744,0.656,3.557074589092393e-6,GDF2,p129,10,high (5-10)
Cd53,3.1514865224047926e-10,0.33288997762269545,0.856,0.819,5.0007788137519244e-6,GDF2,p129,8,high (5-10)
Jund,7.617959897223955e-10,0.3563429682958317,0.912,0.908,1.2088178764914974e-5,GDF2,p129,7,high (5-10)
Gimap4,9.141757449752439e-10,0.5678215080384295,0.547,0.428,1.4506140721267172e-5,GDF2,p129,9,high (5-10)
Malt1,2.561581123728287e-9,0.468376479966869,0.642,0.614,4.0647169271320457e-5,GDF2,p129,7,high (5-10)
Tmsb4x,3.230434423425653e-9,0.18531909637877145,1,1,5.1260533430918266e-5,GDF2,p129,7,high (5-10)
Cd5,1.0180982419725782e-8,0.22449187166905515,0.96,0.971,1.6155182903620873e-4,GDF2,p129,9,high (5-10)
Igfbp4,1.0802119659994184e-8,0.7870163813638664,0.416,0.315,1.714080347647877e-4,GDF2,p129,5,moderate (1-5)
Tnfrsf4,1.7980831053813042e-8,-0.2527370242832365,0.977,0.989,2.8531982716190535e-4,GDF2,p129,6,high (5-10)
Slamf1,1.9333730939386723e-8,0.5270204112904112,0.637,0.55,3.0678764254618845e-4,GDF2,p129,5,moderate (1-5)
Hnrnpa1,6.629908347865002e-8,-0.14669093217547102,0.996,0.999,0.00105203385663921,GDF2,p129,5,moderate (1-5)
Grsf1,1.1889085572646549e-7,-0.4429457183977311,0.396,0.51,0.00188656009866755,GDF2,p129,1,unique
Cnn2,1.4584436725168914e-7,0.2951512290598499,0.902,0.871,0.0023142584195498,GDF2,p129,7,high (5-10)
Lcp1,1.4782472456440526e-7,0.1841681164494462,0.996,0.992,0.00234568272938798,GDF2,p129,5,moderate (1-5)
Inpp4b,1.9246467898994487e-7,0.2591843442909285,0.984,0.973,0.00305402952621244,GDF2,p129,4,moderate (1-5)
Crtam,2.2334001299938453e-7,1.3080444086738834,0.116,0.064,0.00354395932627423,GDF2,p129,1,unique
Rabgap1l,2.333630562539864e-7,-0.2695420961344499,0.854,0.905,0.00370300497663825,GDF2,p129,4,moderate (1-5)
Coro1a,2.477384254544468e-7,0.17692067490744057,0.991,0.994,0.00393111333511116,GDF2,p129,10,high (5-10)
Hspd1,2.7171751686230817e-7,-0.14983516151854115,0.998,0.996,0.0043116135575711,GDF2,p129,14,very high (10+)
Cd226,3.7255482085435994e-7,-0.24148329010262604,0.814,0.887,0.00591169989731698,GDF2,p129,4,moderate (1-5)
Ran,3.7486510909584004e-7,-0.10426177576570383,1,0.999,0.00594835955113279,GDF2,p129,2,moderate (1-5)
Egr2,4.084383138948451e-7,0.9977644034947568,0.177,0.11,0.0064810991648834,GDF2,p129,5,moderate (1-5)
Atxn1,4.861533349842625e-7,0.28347498596532383,0.84,0.83,0.00771428111953027,GDF2,p129,7,high (5-10)
Eno3,5.060334246607494e-7,-0.48121548185829505,0.47,0.555,0.00802973838251677,GDF2,p129,15,very high (10+)
Ergic1,6.353166043190947e-7,-0.3370907129450378,0.73,0.783,0.01008120387733539,GDF2,p129,3,moderate (1-5)
Cotl1,6.453232595479816e-7,0.25619605137134194,0.958,0.945,0.01023998948250737,GDF2,p129,12,very high (10+)
Cct6a,8.961042540738747e-7,-0.18481673229119844,0.967,0.984,0.01421938230364424,GDF2,p129,5,moderate (1-5)
Bhlhe40,1.1604694834081332e-6,-0.3673955894105418,0.558,0.669,0.01841432976272026,GDF2,p129,8,high (5-10)
Ncl,1.2748506260681992e-6,-0.12623227046783114,0.998,1,0.02022932973445018,GDF2,p129,9,high (5-10)
Ranbp1,1.30024372827497e-6,-0.11818665604367418,0.988,0.997,0.02063226748026722,GDF2,p129,5,moderate (1-5)
Tmsb10,1.851775196752731e-6,0.10818199702321518,1,1,0.02938396882207233,GDF2,p129,2,moderate (1-5)
Nhp2,1.9214030539770088e-6,-0.16180753471737708,0.961,0.985,0.03048882366050717,GDF2,p129,5,moderate (1-5)
Pcgf5,2.0812461116069395e-6,-0.2923687560274233,0.646,0.742,0.03302521329897891,GDF2,p129,24,very high (10+)
Pa2g4,2.470716865365085e-6,-0.11854888720287836,0.998,0.996,0.03920533521961317,GDF2,p129,5,moderate (1-5)
Itgb2,3.650833335061835e-6,0.36982443425725064,0.686,0.627,0.05793142336076119,GDF2,p129,3,moderate (1-5)
Flt3l,3.892883833721492e-6,0.9853064763039744,0.161,0.11,0.06177228067349263,GDF2,p129,1,unique
Acot7,3.9065740852509216e-6,-0.30359468677857226,0.581,0.677,0.06198951758476162,GDF2,p129,2,moderate (1-5)
Lrig1,4.033670254996216e-6,-0.4220048849783206,0.472,0.577,0.06400627960627996,GDF2,p129,1,unique
Tfdp1,4.825175870597349e-6,-0.2186085852878863,0.886,0.936,0.07656589071463873,GDF2,p129,1,unique
Cdk4,4.860197098748416e-6,-0.1677223848902274,0.949,0.973,0.07712160756293987,GDF2,p129,2,moderate (1-5)
Capg,4.916744066810723e-6,0.2975521256165406,0.686,0.671,0.07801889485215255,GDF2,p129,6,high (5-10)
Set,5.323050619671604e-6,-0.10814234382575184,0.995,0.999,0.08446616723294902,GDF2,p129,5,moderate (1-5)
Pcgf5,9.856942993345198e-8,-0.6396183032937455,0.643,0.742,0.00156409971418401,CCL2,p129,24,very high (10+)
Cdca7l,5.135733540991596e-7,0.14103840233281997,0.535,0.411,0.00814938198284546,CCL2,p129,1,unique
Hmmr,2.228684366381403e-6,0.29270958574192396,0.732,0.605,0.0353647635257401,CCL2,p129,6,high (5-10)
Gtf2f1,2.8374925419127384e-6,-0.1380474750495213,0.817,0.762,0.04502533165507133,CCL2,p129,1,unique
Mis18bp1,6.200045030034441e-6,0.4432418568055782,0.657,0.524,0.09838231453658652,CCL2,p129,4,moderate (1-5)
Jak2,2.4493585645711406e-6,0.4585964182838793,0.711,0.619,0.03886642170261486,WNT7A,p129,5,moderate (1-5)
Jak2,4.0028545127026735e-6,0.2688140569043625,0.669,0.619,0.06351729540756602,IL1B,p129,5,moderate (1-5)
Ccr4,6.115140712404127e-6,0.8985278733103761,0.216,0.136,0.09703505282442867,IL12,p129,3,moderate (1-5)
Gadd45b,1.2370180582382552e-9,0.4318154066655038,0.59,0.419,1.9629002548124636e-5,WNT5A,p129,17,very high (10+)
Runx3,2.6312104666522e-6,0.24411149161578027,0.413,0.306,0.04175204768483711,WNT5A,p129,3,moderate (1-5)
Ifi27l2a,1.0339342342648744e-25,0.9284877767688738,0.709,0.566,1.6406468429315027e-21,CXCL12,p129,7,high (5-10)
Ifi27,3.762875549064624e-25,1.864727874166129,0.207,0.073,5.970930921255745e-21,CXCL12,p129,9,high (5-10)
p139-T7oBC5p-MS2,1.6927540088105049e-7,0.3897464432943496,0.346,0.353,0.0026860620611805,CXCL12,p129,11,very high (10+)
Gmcl1,5.802497521207045e-6,-0.5671620797277561,0.203,0.262,0.0920740306665134,CXCL12,p129,2,moderate (1-5)
Hmmr,1.1498673625781335e-7,0.20617976992096712,0.695,0.605,0.00182460953093898,IL10,p129,6,high (5-10)
Ube2c,2.533824138073651e-7,0.1958615229188696,0.826,0.761,0.00402067214229527,IL10,p129,5,moderate (1-5)
Cndp2,4.549864750095457e-7,-0.1577553312844766,0.495,0.476,0.00721972538545147,IL10,p129,2,moderate (1-5)
Commd10,6.93310496070081e-7,0.2170494769799709,0.428,0.345,0.01100145095164004,IL10,p129,3,moderate (1-5)
Lbh,8.723593894020256e-7,0.15418009553583922,0.557,0.46,0.01384259879103134,IL10,p129,1,unique
Tmem97,1.650473054900262e-6,0.17337104778241114,0.794,0.714,0.02618970643515735,IL10,p129,2,moderate (1-5)
Hmgb2,3.5785251499608883e-6,0.11051367195536964,0.993,0.989,0.05678403707957937,IL10,p129,5,moderate (1-5)
Zfp386,4.594536976868318e-6,0.3667192395915744,0.206,0.144,0.07290611274894647,IL10,p129,1,unique
Rsu1,6.002771564107801e-6,-0.2276878941433077,0.505,0.509,0.0952519791792626,IL10,p129,1,unique
Birc5,6.209521860561762e-6,0.1138840211406491,0.887,0.838,0.09853269288339404,IL10,p129,4,moderate (1-5)
Rgl1,4.465684374621786e-6,1.4722129897349596,0.092,0.041,0.0708614796564985,GDF15,p129,1,unique
Man2b1,1.335098757370618e-6,0.4433077594579877,0.453,0.344,0.02118534708195696,LEP,p129,1,unique
p139-T7oBC5p-MS2,4.3165857652708526e-6,0.202156307985505,0.292,0.353,0.0684955829233179,LEP,p129,11,very high (10+)
Cd2,4.709336036172229e-6,-0.6263370342898469,0.637,0.733,0.07472774422198092,IL35,p129,4,moderate (1-5)
Rgs10,8.110167460376905e-10,-0.3985650177792313,0.806,0.825,1.2869213726126073e-5,WNT3A,p129,10,high (5-10)
Lsp1,1.3251391845196086e-11,-0.21253737255664265,0.983,0.981,2.102730857995715e-7,CXCL16,p129,13,very high (10+)
Egr1,4.803632531836227e-10,0.7497688077318876,0.346,0.236,7.622404101517727e-6,CXCL16,p129,19,very high (10+)
Snhg6,2.6920315201950052e-8,0.24268791490309827,0.963,0.939,4.271715616245434e-4,CXCL16,p129,6,high (5-10)
