genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Ccndbp1,2.8501188395213806e-8,-0.1408568867648725,0.267,0.326,4.5225685745525264e-4,IL2,p129,1,unique
Usp48,2.8665218353379216e-8,0.11539001239895597,0.388,0.404,4.548596848314214e-4,IL2,p129,1,unique
Dbf4,2.8692114205841437e-8,-0.15595809653222864,0.54,0.616,4.5528646821829194e-4,IL2,p129,1,unique
Rnf126,3.0605377761889585e-8,0.10665611280511056,0.658,0.679,4.8564613432566393e-4,IL2,p129,2,moderate (1-4)
Ccnd2,3.0694916691949874e-8,0.1732478686314658,0.936,0.948,4.870669380678606e-4,IL2,p129,4,moderate (1-4)
Naxd,3.29692181220499e-8,-0.11066882075254902,0.245,0.294,5.231555531606879e-4,IL2,p129,1,unique
Taf5l,3.3306810290385136e-8,0.16668108950561988,0.302,0.305,5.285124656878314e-4,IL2,p129,1,unique
Mlh3,3.3584831157785954e-8,-0.12614487962695442,0.155,0.193,5.329241008117476e-4,IL2,p129,1,unique
Plp2,3.4056854578855075e-8,-0.14765499569480367,0.764,0.821,5.404141684572723e-4,IL2,p129,1,unique
Tatdn1,3.4259643402210755e-8,0.11048771267326753,0.301,0.314,5.436320215062802e-4,IL2,p129,1,unique
Gm10131,3.46180176021295e-8,-0.4088971091492044,0.148,0.208,5.493187033105909e-4,IL2,p129,1,unique
Pfkp,3.538602261002531e-8,0.15791955190023887,0.523,0.52,5.615054067758817e-4,IL2,p129,4,moderate (1-4)
Arf3,3.5512535809520375e-8,0.14793354653449797,0.406,0.412,5.635129182254694e-4,IL2,p129,1,unique
Adh4,3.6472123003755175e-8,-0.39347790584759856,0.143,0.203,5.787396478235871e-4,IL2,p129,1,unique
Snx27,3.653884093028532e-8,-0.14905865093873194,0.403,0.469,5.797983278817675e-4,IL2,p129,1,unique
Chek1,3.674592980566897e-8,0.14807349021522365,0.477,0.477,5.830844141563553e-4,IL2,p129,1,unique
Sh2d1a,3.6866584248038506e-8,-0.17598595861283847,0.473,0.534,5.84998958847875e-4,IL2,p129,2,moderate (1-4)
Ywhag,3.6987307684684333e-8,0.23359607907589397,0.51,0.485,5.869145983405709e-4,IL2,p129,1,unique
Adipor2,3.7818990526825184e-8,0.15927137097933708,0.483,0.485,6.001117416796619e-4,IL2,p129,1,unique
2310022A10Rik,3.8254091250842176e-8,0.12675083824647748,0.278,0.286,6.070159199683637e-4,IL2,p129,1,unique
H2bc11,3.90454703085135e-8,-0.14561982242178662,0.671,0.733,6.195735228554922e-4,IL2,p129,2,moderate (1-4)
Arfip1,4.1268431654197835e-8,0.15959777371829242,0.44,0.449,6.548474734888112e-4,IL2,p129,1,unique
Fzr1,4.1819135237528386e-8,-0.1645526868473307,0.431,0.495,6.635860379491003e-4,IL2,p129,1,unique
Hmgn2-ps,4.6227041511154834e-8,-0.15318614414870074,0.55,0.616,7.33530694699005e-4,IL2,p129,1,unique
Dxo,4.625027503398528e-8,0.10077580466963454,0.257,0.274,7.338993642392783e-4,IL2,p129,1,unique
Vbp1,4.724327281010918e-8,-0.11941126848393407,0.529,0.593,7.496562529508126e-4,IL2,p129,2,moderate (1-4)
Jun,4.7412599298962195e-8,0.5405762709938431,0.134,0.114,7.523431256759322e-4,IL2,p129,3,moderate (1-4)
Tamm41,4.9191705773317414e-8,0.11367736362534786,0.425,0.438,7.805739872110006e-4,IL2,p129,1,unique
Gcc2,4.9678166265830137e-8,-0.15639654768455769,0.387,0.444,7.882931423061926e-4,IL2,p129,1,unique
Nosip,5.0201565240579015e-8,-0.14779407521874943,0.364,0.424,7.965984372375077e-4,IL2,p129,1,unique
Pias4,5.234903177956329e-8,-0.1853804992047099,0.256,0.314,8.306744362781103e-4,IL2,p129,1,unique
Sacm1l,5.2703581096231223e-08,-0.13478213835659925,0.387,0.454,8.36300424834997e-4,IL2,p129,1,unique
Slc39a10,5.329571630937025e-8,-0.13974539623958515,0.581,0.648,8.456964263970872e-4,IL2,p129,1,unique
Rimoc1,5.5477358374135216e-8,0.1417422986579404,0.143,0.15,8.803147226807776e-4,IL2,p129,1,unique
Rps27rt,5.5652805915957245e-8,0.11493320042106592,0.259,0.269,8.830987242744095e-4,IL2,p129,1,unique
Smco4,5.570680356728092e-8,-0.1020515834258252,0.536,0.602,8.839555590056135e-4,IL2,p129,1,unique
Plek,5.8320915084737155e-8,0.10600600210782309,0.145,0.169,9.254362805646092e-4,IL2,p129,2,moderate (1-4)
Tmbim1,5.949314792553881e-8,-0.4373205618895368,0.092,0.135,9.440372712824498e-4,IL2,p129,1,unique
Mfsd14b,5.965020745238012e-8,0.1424779792824149,0.282,0.28,9.465294918543678e-4,IL2,p129,1,unique
Cop1,6.019609108433255e-8,0.2293382198077485,0.375,0.365,9.551915733261888e-4,IL2,p129,1,unique
Dera,6.175983828039366e-8,-0.10246848277697708,0.48,0.541,9.800051138332867e-4,IL2,p129,1,unique
Tmem11,6.20997527771033e-8,-0.1103754564411858,0.535,0.591,9.853988770670752e-4,IL2,p129,1,unique
Smad2,6.565700252147931e-8,0.14362103851699382,0.476,0.483,0.00104184531601083,IL2,p129,1,unique
Rbm19,6.580812814428113e-8,-0.1423090883022351,0.373,0.432,0.00104424337739345,IL2,p129,1,unique
Idh2,6.596074271609573e-8,0.22819082229810284,0.512,0.498,0.001046665065419,IL2,p129,1,unique
Pole4,6.610721136410571e-8,0.10801477628140166,0.841,0.859,0.00104898922992562,IL2,p129,1,unique
Cbll1,6.673330010346634e-8,-0.207227712945228,0.339,0.41,0.0010589240060418,IL2,p129,1,unique
Atg16l1,6.724256282224654e-8,0.23824392311186135,0.329,0.317,0.0010670049868634,IL2,p129,1,unique
Pdrg1,6.848009294227994e-8,0.185158861267514,0.451,0.452,0.00108664211480809,IL2,p129,1,unique
Calu,6.886297129016326e-8,0.13057520046669135,0.375,0.387,0.00109271762843231,IL2,p129,1,unique
Spata13,7.069248103000796e-8,-0.11049153998461247,0.265,0.317,0.00112174828898416,IL2,p129,2,moderate (1-4)
Ripor2,7.104416302531132e-8,0.15248021409105372,0.515,0.517,0.00112732877888564,IL2,p129,2,moderate (1-4)
Zmynd19,7.315360470466398e-8,0.19980133158871255,0.575,0.546,0.0011608013994536,IL2,p129,2,moderate (1-4)
Pih1d1,7.328413369257648e-8,-0.11859458028099,0.353,0.405,0.0011628726334338,IL2,p129,1,unique
Pepd,7.388888519146567e-8,0.1933426112039207,0.368,0.37,0.00117246883021817,IL2,p129,1,unique
Mtfr2,7.581006518347506e-8,-0.11322050476688215,0.226,0.271,0.00120295411433138,IL2,p129,1,unique
Cebpg,7.601464011023039e-8,0.13337948097449548,0.35,0.353,0.00120620030926913,IL2,p129,1,unique
Cript,7.665064205497715e-8,0.17712482642551364,0.467,0.465,0.00121629238812837,IL2,p129,1,unique
Dusp19,7.80077385765884e-8,-0.31196162191808297,0.171,0.227,0.0012378267957333,IL2,p129,1,unique
Panx1,7.841855104863882e-8,0.12305715886598724,0.238,0.244,0.0012443455680398,IL2,p129,1,unique
Atg16l2,7.875423918541833e-8,0.21427179625786508,0.317,0.303,0.00124967226739421,IL2,p129,1,unique
Hbs1l,7.900076059396258e-8,-0.12638415754354948,0.424,0.49,0.00125358406910499,IL2,p129,1,unique
Gm16565,7.983443815355082e-8,-0.27393474301669407,0.037,0.061,0.00126681286462054,IL2,p129,1,unique
Ccdc115,8.00893768352137e-8,-0.10335035021072024,0.498,0.564,0.00127085823162117,IL2,p129,2,moderate (1-4)
Dhfr,8.11526475123218e-8,0.17869346194578092,0.72,0.702,0.00128773021072552,IL2,p129,1,unique
Med12,8.547319768038296e-8,-0.12395717790147298,0.289,0.343,0.00135628870079231,IL2,p129,1,unique
Ncapg,8.55672014215391e-8,-0.11262194054638253,0.554,0.621,0.00135778035215698,IL2,p129,1,unique
Msh2,8.913266105241777e-8,0.2135464911651772,0.535,0.504,0.00141435706557976,IL2,p129,1,unique
Serinc3,8.932148730868843e-8,-0.13652374715913174,0.538,0.6,0.00141735336061426,IL2,p129,2,moderate (1-4)
Pnrc1,9.002255681653235e-8,0.19916158152627683,0.73,0.715,0.00142847793156473,IL2,p129,2,moderate (1-4)
Zc3h12a,9.109775237198836e-8,-0.10861982139049232,0.292,0.339,0.00144553913463871,IL2,p129,1,unique
E2f1,9.149180454656181e-8,0.368651639218355,0.357,0.308,0.00145179195454484,IL2,p129,1,unique
Aff1,9.20920313559548e-8,0.4007697864669231,0.227,0.206,0.00146131635355629,IL2,p129,1,unique
Tial1,9.454589002510777e-8,-0.12311627747179044,0.669,0.733,0.00150025418291841,IL2,p129,1,unique
Wrnip1,9.518649396197363e-8,0.13042286335205744,0.346,0.355,0.00151041928618859,IL2,p129,1,unique
Ythdf3,9.587982843385027e-8,0.15241523928663514,0.292,0.298,0.00152142111758833,IL2,p129,1,unique
Vps39,9.698162355189609e-8,0.26625522247915345,0.224,0.212,0.00153890440252148,IL2,p129,1,unique
Bcl2l13,9.91315049527292e-8,0.1644965913219436,0.284,0.295,0.0015730187205899,IL2,p129,1,unique
Snx4,9.991248939395845e-8,0.12080946607918308,0.535,0.547,0.00158541138170333,IL2,p129,1,unique
Cmas,1.0170222978289969e-7,-0.13117812161027653,0.438,0.501,0.00161381098219505,IL2,p129,1,unique
Tnip2,1.017635978475011e-7,0.19180474951193285,0.181,0.178,0.00161478477064414,IL2,p129,2,moderate (1-4)
Sik2,1.0200471262879765e-7,0.1125523810696587,0.426,0.439,0.00161861077999376,IL2,p129,1,unique
Bub1,1.0249986369512261e-7,-0.17835832324644407,0.465,0.529,0.0016264678371142,IL2,p129,3,moderate (1-4)
1500011B03Rik,1.0303170167436686e-7,0.2247964016560664,0.417,0.405,0.00163490704216885,IL2,p129,1,unique
Mcu,1.0314668581152773e-7,0.2150580321121145,0.443,0.433,0.00163673161045732,IL2,p129,1,unique
Lrrc42,1.0365483997350654e-7,0.1392057800329376,0.275,0.281,0.0016447950006996,IL2,p129,1,unique
St7,1.0471856045111897e-7,0.10342199227058524,0.274,0.29,0.00166167411723835,IL2,p129,1,unique
Chaf1b,1.0489255334311068e-7,0.22861358992768463,0.391,0.367,0.00166443503644848,IL2,p129,1,unique
Nfe2l2,1.0528209647692845e-7,0.11366684318325126,0.326,0.344,0.0016706163068959,IL2,p129,1,unique
Usp5,1.0835955528080509e-7,0.11914602318090316,0.468,0.482,0.00171944942319581,IL2,p129,1,unique
Ankrd12,1.0901773250359777e-7,0.19596671729038953,0.587,0.567,0.00172989337936708,IL2,p129,2,moderate (1-4)
Rnf146,1.1075660338796821e-7,0.24313472550916293,0.264,0.258,0.00175748578256027,IL2,p129,1,unique
Spidr,1.1262928491899401e-7,0.12149200784777014,0.421,0.438,0.00178720149309459,IL2,p129,1,unique
Gpi1,1.1336149962618109e-7,0.13788915929004997,0.903,0.908,0.00179882027606824,IL2,p129,1,unique
Zgpat,1.1628732259314809e-7,0.17424409851811706,0.238,0.239,0.00184524723490807,IL2,p129,1,unique
Mcm9,1.1638521526531254e-7,0.10576567364684442,0.202,0.214,0.00184680059582997,IL2,p129,1,unique
Ankle2,1.1998147008962588e-7,0.1044387372396971,0.346,0.361,0.00190386596738218,IL2,p129,1,unique
Slc25a13,1.205216712763422e-7,0.13775759637124807,0.35,0.356,0.00191243787981299,IL2,p129,1,unique
Svbp,1.2143572315099022e-7,0.16169783886505784,0.375,0.376,0.00192694205495991,IL2,p129,2,moderate (1-4)
Capn7,1.217368868669997e-7,-0.11882579505542434,0.21,0.251,0.00193172092080555,IL2,p129,1,unique
H3c3,1.221484063565861e-7,-0.1845502514754311,0.355,0.412,0.0019382509120663,IL2,p129,1,unique
Trmt10b,1.2667895809675485e-7,0.20943881557925925,0.133,0.138,0.0020101417070793,IL2,p129,1,unique
Gpam,1.2761080607332044e-7,0.24541665199283005,0.116,0.121,0.00202492827077144,IL2,p129,1,unique
Simc1,1.2789893545147404e-7,-0.10342956499104794,0.218,0.26,0.00202950030774399,IL2,p129,1,unique
Cenpc1,1.282317093147712e-7,-0.11393123070335431,0.417,0.474,0.00203478076340678,IL2,p129,1,unique
Mcm5,1.283681911254754e-7,0.1379200129905782,0.877,0.874,0.00203694645677904,IL2,p129,1,unique
Gramd4,1.284239308017787e-7,0.25288906417430246,0.149,0.156,0.00203783093396262,IL2,p129,1,unique
Meaf6,1.28974360957539e-7,0.1343167265319431,0.613,0.614,0.0020465651596742202,IL2,p129,1,unique
Vars,1.3132585412131721e-7,-0.10444487035223173,0.779,0.831,0.00208387865319706,IL2,p129,1,unique
E2f6,1.3370283711020026e-7,0.27062863406253057,0.291,0.266,0.00212159661926465,IL2,p129,1,unique
Gimap3,1.3512812438490608e-7,0.19268000210126973,0.513,0.498,0.00214421307773968,IL2,p129,4,moderate (1-4)
Csnk1e,1.3516030570408298e-7,0.13635500910023612,0.234,0.243,0.00214472373091238,IL2,p129,2,moderate (1-4)
Tmem65,1.3707825136551173e-7,0.15949727250844203,0.245,0.26,0.00217515769266794,IL2,p129,1,unique
Slc25a1,1.402971133716349e-7,0.16554904211349186,0.441,0.442,0.0022262345949811,IL2,p129,2,moderate (1-4)
Sin3a,1.4041408632098268e-7,0.12245799089648136,0.446,0.462,0.00222809072174135,IL2,p129,1,unique
Slc29a3,1.414852977332676e-7,0.1980747793779447,0.3,0.305,0.00224508870443149,IL2,p129,1,unique
Cep295,1.443214576231978e-7,-0.1283300358106496,0.518,0.578,0.0022900928895649,IL2,p129,1,unique
Traf4,1.4566993366202505e-7,-0.22094248214569223,0.381,0.463,0.00231149050734901,IL2,p129,1,unique
Ube2g1,1.490507555762063e-7,0.1298831992702163,0.5,0.501,0.00236513738948324,IL2,p129,1,unique
Igf2r,1.521675013435215e-7,-0.1560526674513547,0.303,0.355,0.00241459391131899,IL2,p129,1,unique
Mcm7,1.521812042668598e-7,0.11282910727860064,0.815,0.818,0.00241481134930653,IL2,p129,1,unique
Ctsb,1.5562256884413878e-7,0.10883087791306172,0.529,0.555,0.00246941892241879,IL2,p129,3,moderate (1-4)
Rcbtb1,1.622307269436551e-7,0.1771758524017668,0.438,0.43,0.00257427717514191,IL2,p129,1,unique
Norad,1.627964544991545e-7,0.10459225834487064,0.186,0.197,0.00258325413999258,IL2,p129,1,unique
Flna,1.6565313803630717e-7,0.14759412160322677,0.513,0.516,0.00262858399436012,IL2,p129,1,unique
Taf6,1.665419824839099e-7,0.1227435090125093,0.301,0.301,0.00264268817805468,IL2,p129,1,unique
Zfp131,1.666840104809789e-7,-0.10032442596633806,0.401,0.452,0.00264494187831217,IL2,p129,1,unique
Nubpl,1.7035505391513021e-7,-0.1116229115967915,0.259,0.305,0.00270319399552528,IL2,p129,1,unique
Tmem164,1.70510767661424e-7,-0.136334817854728,0.403,0.467,0.00270566486125147,IL2,p129,1,unique
Patl1,1.721331727914966e-7,0.1988502476356775,0.264,0.262,0.00273140918585546,IL2,p129,1,unique
Pms1,1.731249121099378e-7,-0.23238435873658325,0.322,0.393,0.00274714610536049,IL2,p129,1,unique
Mphosph8,1.741202231718602e-7,0.11561758645321107,0.681,0.688,0.00276293970129107,IL2,p129,1,unique
Ttc9c,1.744797047639079e-7,-0.12333603905955992,0.422,0.475,0.00276864395519369,IL2,p129,2,moderate (1-4)
Top3a,1.7474101296199978e-7,0.10813296767425484,0.174,0.188,0.00277279039368101,IL2,p129,1,unique
Nudcd1,1.8702205788813028e-7,-0.13028358779382787,0.489,0.555,0.00296766601456885,IL2,p129,1,unique
Gins3,1.8820972737573225e-7,0.22722690480708163,0.338,0.327,0.00298651195399811,IL2,p129,1,unique
Slc39a1,1.8822989578394898e-7,-0.2196639303489123,0.175,0.219,0.0029868319862997,IL2,p129,1,unique
Tomm34,1.9098874372242335e-7,-0.10459641966919586,0.523,0.585,0.00303060938538741,IL2,p129,1,unique
Tuba1b,1.9321491170082285e-7,-0.10704602719646994,0.95,0.969,0.00306593421886865,IL2,p129,1,unique
S100a11,1.949669108431436e-7,0.1398950810483596,0.55,0.583,0.003093734941259,IL2,p129,2,moderate (1-4)
Alg2,1.9586740607510457e-7,0.16707652646874083,0.184,0.191,0.00310802399959975,IL2,p129,1,unique
2010204K13Rik,1.959924346994738e-7,-0.10796298214845912,0.295,0.351,0.00311000795381125,IL2,p129,1,unique
Irf8,1.9852450004513857e-7,0.4451998768723351,0.282,0.27,0.00315018676671625,IL2,p129,7,high (4-8)
Crybg1,2.085908155419906e-7,0.1946366527965271,0.315,0.313,0.0033099190610203,IL2,p129,2,moderate (1-4)
Ccr6,2.087216361388594e-7,-0.6581648057608347,0.118,0.173,0.00331199492225142,IL2,p129,2,moderate (1-4)
Mrpl43,2.1050508902125187e-7,0.14894052713887437,0.693,0.691,0.00334029475258922,IL2,p129,1,unique
Ss18l2,2.130944105700821e-7,-0.11269201111035776,0.38,0.433,0.00338138210692606,IL2,p129,1,unique
Mcm3ap,2.1394781324974726e-7,-0.10562779142974366,0.25,0.296,0.00339492390064698,IL2,p129,1,unique
Zdhhc8,2.141649001540506e-7,0.41551104444690834,0.147,0.133,0.00339836863564447,IL2,p129,1,unique
Btbd1,2.1597839084173538e-7,-0.10991843181257638,0.537,0.596,0.00342714510587665,IL2,p129,1,unique
Avl9,2.164643041693034e-7,0.13535299248752208,0.174,0.183,0.0034348555785585,IL2,p129,1,unique
Rps6ka1,2.1646529301832959e-7,0.12038050485421732,0.554,0.567,0.00343487126961485,IL2,p129,1,unique
Cd320,2.204718589139046e-7,0.14023248030950208,0.277,0.289,0.00349844745724583,IL2,p129,1,unique
Aunip,2.26549903035016e-7,-0.12689698758519177,0.3,0.348,0.00359489386135963,IL2,p129,1,unique
Acp5,2.2672025740545867e-7,0.1169616218445837,0.133,0.146,0.00359759704450981,IL2,p129,1,unique
Anapc4,2.2777902332529498e-7,0.11049115307673564,0.459,0.471,0.00361439754212578,IL2,p129,1,unique
Spry1,2.3042127807990893e-7,0.1197860439562075,0.567,0.595,0.00365632484057199,IL2,p129,3,moderate (1-4)
Fbh1,2.3046306415115825e-7,0.11990990483311492,0.116,0.132,0.00365698790195057,IL2,p129,1,unique
Aagab,2.349031548781107e-7,0.408058521497654,0.263,0.227,0.00372744326160586,IL2,p129,1,unique
Prr11,2.448222335490373e-7,-0.33118305555621363,0.163,0.214,0.00388483920195612,IL2,p129,1,unique
Rnf40,2.472856968234803e-7,0.13527495314576932,0.237,0.248,0.00392392943719498,IL2,p129,1,unique
Daxx,2.498366831839423e-7,0.22039797309741327,0.323,0.313,0.00396440848876279,IL2,p129,2,moderate (1-4)
Kdm6b,2.505732293452556e-7,0.12814766651320397,0.21,0.235,0.00397609600325051,IL2,p129,2,moderate (1-4)
Abr,2.5080914518513676e-7,0.1723285963182528,0.091,0.098,0.00397983951579775,IL2,p129,1,unique
Pdhx,2.524197365742189e-7,-0.208946327460388,0.235,0.289,0.0040053963799597,IL2,p129,1,unique
Vcpip1,2.525856163122365e-7,-0.10313707936061478,0.225,0.265,0.00400802855964256,IL2,p129,1,unique
Ccdc90b,2.576856454379712e-7,-0.14950378997757774,0.211,0.261,0.00408895582180972,IL2,p129,1,unique
Adprs,2.585383613273905e-7,0.12898236943122132,0.489,0.494,0.00410248671754303,IL2,p129,1,unique
Sbf2,2.648254027869649e-7,0.18578031317860424,0.111,0.124,0.00420224949142355,IL2,p129,2,moderate (1-4)
Cntrl,2.659566842740221e-7,-0.1664459068550307,0.723,0.785,0.00422020066606018,IL2,p129,2,moderate (1-4)
Tnfaip1,2.6860920337009145e-7,-0.1892311557407096,0.246,0.302,0.00426229083907661,IL2,p129,1,unique
Dmap1,2.7052043808540074e-7,-0.18690046978523567,0.212,0.258,0.00429261831153913,IL2,p129,1,unique
Tesc,2.710558819684786e-7,0.18309648507402265,0.275,0.278,0.00430111473507581,IL2,p129,2,moderate (1-4)
Cenpb,2.721667623534271e-7,0.3691600470304424,0.294,0.26,0.00431874218502418,IL2,p129,1,unique
Gpr132,2.7235690758948436e-7,-0.12089465375130092,0.227,0.273,0.00432175940962993,IL2,p129,3,moderate (1-4)
Kifc1,2.769063703653385e-7,-0.11963795784703855,0.339,0.397,0.00439395028495719,IL2,p129,1,unique
Ptpn22,2.817234511349714e-7,0.2146184729248079,0.544,0.539,0.00447038772260972,IL2,p129,3,moderate (1-4)
1810030O07Rik,2.828733035651341e-7,-0.11377018364844373,0.247,0.295,0.00448863358097154,IL2,p129,1,unique
Apoo,2.905650968796701e-7,-0.11325118508983588,0.37,0.428,0.0046106869572866,IL2,p129,1,unique
Gucd1,2.927889074798889e-7,0.25086419492915146,0.097,0.099,0.00464597438389087,IL2,p129,1,unique
Pelo,2.935965065394508e-7,0.1191078337917344,0.237,0.245,0.004658789365768,IL2,p129,1,unique
Xpo6,2.966113861701058e-7,0.10041373126715292,0.559,0.572,0.00470662947574723,IL2,p129,1,unique
Tarbp2,2.996563022769902e-7,-0.10675366797140472,0.407,0.46,0.00475494620453127,IL2,p129,1,unique
Anapc16,3.031102149881344e-7,-0.16156747027816262,0.671,0.741,0.00480975289143171,IL2,p129,1,unique
Ccdc181,3.064295590227247e-7,0.4149589726045866,0.082,0.074,0.00486242424257259,IL2,p129,1,unique
Car12,3.1209083184396164e-7,-0.5018431550502456,0.108,0.162,0.00495225731969998,IL2,p129,1,unique
Kif18a,3.161001935545323e-7,-0.2106976580947293,0.348,0.407,0.00501587787132331,IL2,p129,1,unique
Clta,3.169705776831346e-7,-0.11795026371146931,0.879,0.922,0.00502968912667597,IL2,p129,1,unique
Rabgap1,3.175701634811358e-7,0.1908620976185695,0.458,0.454,0.00503920335411866,IL2,p129,1,unique
Pxmp4,3.190697045325872e-7,0.17062230868693629,0.169,0.177,0.00506299807152309,IL2,p129,1,unique
Cdc27,3.213453936166547e-7,-0.1319644669904264,0.508,0.56,0.00509910870590907,IL2,p129,1,unique
Srrt,3.238267567549666e-7,-0.11522160962655632,0.761,0.819,0.0051384829761878,IL2,p129,1,unique
Slc25a42,3.277034126084982e-7,0.3702996989273139,0.115,0.112,0.00519999775127164,IL2,p129,1,unique
Dpysl2,3.336737254101687e-7,0.16525509519269388,0.241,0.248,0.00529473467480855,IL2,p129,1,unique
Lman2,3.3564420485720545e-7,-0.10727100617027836,0.716,0.778,0.00532600224267413,IL2,p129,2,moderate (1-4)
