genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Tatdn1,3.425964340221075e-8,0.11048771267326751,0.301,0.314,5.436320215062802e-4,IL2,p129
Gm10131,3.46180176021295e-8,-0.4088971091492044,0.148,0.208,5.493187033105909e-4,IL2,p129
Pfkp,3.538602261002531e-8,0.15791955190023887,0.523,0.52,5.615054067758817e-4,IL2,p129
Arf3,3.5512535809520375e-8,0.14793354653449797,0.406,0.412,5.635129182254694e-4,IL2,p129
Adh4,3.6472123003755175e-8,-0.39347790584759856,0.143,0.203,5.787396478235871e-4,IL2,p129
Snx27,3.653884093028532e-8,-0.14905865093873194,0.403,0.469,5.797983278817675e-4,IL2,p129
Chek1,3.674592980566897e-8,0.14807349021522365,0.477,0.477,5.830844141563553e-4,IL2,p129
Sh2d1a,3.6866584248038506e-8,-0.17598595861283847,0.473,0.534,5.84998958847875e-4,IL2,p129
Ywhag,3.698730768468433e-8,0.23359607907589397,0.51,0.485,5.869145983405709e-4,IL2,p129
Adipor2,3.781899052682518e-8,0.15927137097933708,0.483,0.485,6.001117416796619e-4,IL2,p129
2310022A10Rik,3.8254091250842176e-8,0.12675083824647748,0.278,0.286,6.070159199683637e-4,IL2,p129
H2bc11,3.90454703085135e-8,-0.14561982242178662,0.671,0.733,6.195735228554922e-4,IL2,p129
Arfip1,4.126843165419783e-8,0.15959777371829242,0.44,0.449,6.548474734888112e-4,IL2,p129
Fzr1,4.181913523752838e-8,-0.1645526868473307,0.431,0.495,6.635860379491003e-4,IL2,p129
Hmgn2-ps,4.6227041511154834e-8,-0.15318614414870074,0.55,0.616,7.33530694699005e-4,IL2,p129
Dxo,4.625027503398527e-8,0.10077580466963454,0.257,0.274,7.338993642392783e-4,IL2,p129
Vbp1,4.724327281010918e-8,-0.11941126848393407,0.529,0.593,7.496562529508126e-4,IL2,p129
Jun,4.7412599298962195e-8,0.5405762709938431,0.134,0.114,7.523431256759322e-4,IL2,p129
Tamm41,4.919170577331741e-8,0.11367736362534786,0.425,0.438,7.805739872110006e-4,IL2,p129
Gcc2,4.9678166265830137e-8,-0.15639654768455769,0.387,0.444,7.882931423061926e-4,IL2,p129
Nosip,5.020156524057901e-8,-0.14779407521874943,0.364,0.424,7.965984372375077e-4,IL2,p129
Pias4,5.234903177956329e-8,-0.1853804992047099,0.256,0.314,8.306744362781103e-4,IL2,p129
Sacm1l,5.2703581096231223e-08,-0.13478213835659925,0.387,0.454,8.36300424834997e-4,IL2,p129
Slc39a10,5.329571630937025e-8,-0.13974539623958515,0.581,0.648,8.456964263970872e-4,IL2,p129
Rimoc1,5.5477358374135216e-8,0.1417422986579404,0.143,0.15,8.803147226807776e-4,IL2,p129
Rps27rt,5.565280591595724e-8,0.11493320042106592,0.259,0.269,8.830987242744095e-4,IL2,p129
Smco4,5.570680356728091e-8,-0.10205158342582521,0.536,0.602,8.839555590056135e-4,IL2,p129
Plek,5.832091508473715e-8,0.10600600210782307,0.145,0.169,9.254362805646091e-4,IL2,p129
Tmbim1,5.949314792553881e-8,-0.43732056188953683,0.092,0.135,9.440372712824498e-4,IL2,p129
Mfsd14b,5.965020745238012e-8,0.1424779792824149,0.282,0.28,9.465294918543678e-4,IL2,p129
Cop1,6.019609108433255e-8,0.2293382198077485,0.375,0.365,9.551915733261889e-4,IL2,p129
Dera,6.175983828039366e-8,-0.10246848277697707,0.48,0.541,9.800051138332867e-4,IL2,p129
Tmem11,6.20997527771033e-8,-0.11037545644118579,0.535,0.591,9.853988770670752e-4,IL2,p129
Smad2,6.565700252147931e-8,0.14362103851699382,0.476,0.483,0.0010418453160108338,IL2,p129
Rbm19,6.580812814428113e-8,-0.1423090883022351,0.373,0.432,0.0010442433773934531,IL2,p129
Idh2,6.596074271609573e-8,0.22819082229810284,0.512,0.498,0.001046665065419007,IL2,p129
Pole4,6.610721136410571e-8,0.10801477628140166,0.841,0.859,0.0010489892299256295,IL2,p129
Cbll1,6.673330010346634e-8,-0.20722771294522802,0.339,0.41,0.001058924006041804,IL2,p129
Atg16l1,6.724256282224654e-8,0.23824392311186138,0.329,0.317,0.0010670049868634081,IL2,p129
Pdrg1,6.848009294227993e-8,0.18515886126751402,0.451,0.452,0.0010866421148080978,IL2,p129
Calu,6.886297129016326e-8,0.13057520046669135,0.375,0.387,0.0010927176284323105,IL2,p129
Spata13,7.069248103000796e-8,-0.11049153998461247,0.265,0.317,0.0011217482889841663,IL2,p129
Ripor2,7.104416302531132e-8,0.15248021409105372,0.515,0.517,0.0011273287788856402,IL2,p129
Zmynd19,7.315360470466397e-8,0.19980133158871255,0.575,0.546,0.001160801399453608,IL2,p129
Pih1d1,7.328413369257647e-8,-0.11859458028099001,0.353,0.405,0.0011628726334338034,IL2,p129
Pepd,7.388888519146566e-8,0.1933426112039207,0.368,0.37,0.001172468830218177,IL2,p129
Mtfr2,7.581006518347506e-8,-0.11322050476688217,0.226,0.271,0.0012029541143313823,IL2,p129
Cebpg,7.601464011023039e-8,0.13337948097449548,0.35,0.353,0.0012062003092691358,IL2,p129
Cript,7.665064205497714e-8,0.17712482642551364,0.467,0.465,0.0012162923881283772,IL2,p129
Dusp19,7.80077385765884e-8,-0.31196162191808297,0.171,0.227,0.0012378267957333048,IL2,p129
Panx1,7.841855104863882e-8,0.12305715886598723,0.238,0.244,0.001244345568039801,IL2,p129
Atg16l2,7.875423918541832e-8,0.21427179625786508,0.317,0.303,0.001249672267394218,IL2,p129
Hbs1l,7.900076059396258e-8,-0.12638415754354948,0.424,0.49,0.0012535840691049983,IL2,p129
Gm16565,7.983443815355082e-8,-0.27393474301669407,0.037,0.061,0.0012668128646205444,IL2,p129
Ccdc115,8.008937683521369e-8,-0.10335035021072025,0.498,0.564,0.0012708582316211707,IL2,p129
Dhfr,8.11526475123218e-8,0.17869346194578092,0.72,0.702,0.0012877302107255225,IL2,p129
Med12,8.547319768038295e-8,-0.12395717790147298,0.289,0.343,0.0013562887007923165,IL2,p129
Ncapg,8.55672014215391e-8,-0.11262194054638253,0.554,0.621,0.0013577803521569824,IL2,p129
Msh2,8.913266105241776e-8,0.2135464911651772,0.535,0.504,0.001414357065579765,IL2,p129
Serinc3,8.932148730868842e-8,-0.13652374715913174,0.538,0.6,0.0014173533606142677,IL2,p129
Pnrc1,9.002255681653234e-8,0.19916158152627683,0.73,0.715,0.0014284779315647351,IL2,p129
Zc3h12a,9.109775237198835e-8,-0.10861982139049231,0.292,0.339,0.0014455391346387112,IL2,p129
E2f1,9.149180454656179e-8,0.368651639218355,0.357,0.308,0.0014517919545448425,IL2,p129
Aff1,9.20920313559548e-8,0.4007697864669231,0.227,0.206,0.0014613163535562908,IL2,p129
Tial1,9.454589002510775e-8,-0.12311627747179044,0.669,0.733,0.00150025418291841,IL2,p129
Wrnip1,9.518649396197362e-8,0.13042286335205744,0.346,0.355,0.0015104192861885974,IL2,p129
Ythdf3,9.587982843385026e-8,0.15241523928663514,0.292,0.298,0.0015214211175883358,IL2,p129
Vps39,9.698162355189609e-8,0.26625522247915345,0.224,0.212,0.0015389044025214873,IL2,p129
Bcl2l13,9.913150495272919e-8,0.1644965913219436,0.284,0.295,0.0015730187205899068,IL2,p129
Snx4,9.991248939395844e-8,0.12080946607918308,0.535,0.547,0.0015854113817033325,IL2,p129
Cmas,1.0170222978289969e-7,-0.13117812161027653,0.438,0.501,0.0016138109821950523,IL2,p129
Tnip2,1.017635978475011e-7,0.19180474951193283,0.181,0.178,0.0016147847706441474,IL2,p129
Sik2,1.0200471262879763e-7,0.1125523810696587,0.426,0.439,0.0016186107799937607,IL2,p129
Bub1,1.0249986369512261e-7,-0.17835832324644407,0.465,0.529,0.0016264678371142056,IL2,p129
1500011B03Rik,1.0303170167436686e-7,0.2247964016560664,0.417,0.405,0.0016349070421688534,IL2,p129
Mcu,1.0314668581152772e-7,0.2150580321121145,0.443,0.433,0.0016367316104573218,IL2,p129
Lrrc42,1.0365483997350654e-7,0.1392057800329376,0.275,0.281,0.0016447950006996017,IL2,p129
St7,1.0471856045111895e-7,0.10342199227058524,0.274,0.29,0.0016616741172383554,IL2,p129
Chaf1b,1.0489255334311067e-7,0.22861358992768466,0.391,0.367,0.0016644350364484802,IL2,p129
Nfe2l2,1.0528209647692843e-7,0.11366684318325126,0.326,0.344,0.0016706163068959004,IL2,p129
Usp5,1.0835955528080507e-7,0.11914602318090317,0.468,0.482,0.0017194494231958148,IL2,p129
Ankrd12,1.0901773250359777e-7,0.19596671729038953,0.587,0.567,0.0017298933793670895,IL2,p129
Rnf146,1.1075660338796819e-7,0.24313472550916293,0.264,0.258,0.0017574857825602792,IL2,p129
Spidr,1.1262928491899399e-7,0.12149200784777014,0.421,0.438,0.0017872014930945966,IL2,p129
Gpi1,1.1336149962618109e-7,0.13788915929004997,0.903,0.908,0.0017988202760682414,IL2,p129
Zgpat,1.1628732259314807e-7,0.17424409851811706,0.238,0.239,0.0018452472349080736,IL2,p129
Mcm9,1.1638521526531252e-7,0.10576567364684442,0.202,0.214,0.0018468005958299791,IL2,p129
Ankle2,1.1998147008962588e-7,0.1044387372396971,0.346,0.361,0.0019038659673821835,IL2,p129
Slc25a13,1.205216712763422e-7,0.13775759637124807,0.35,0.356,0.001912437879812998,IL2,p129
Svbp,1.2143572315099022e-7,0.16169783886505784,0.375,0.376,0.0019269420549599128,IL2,p129
Capn7,1.217368868669997e-7,-0.11882579505542434,0.21,0.251,0.0019317209208055512,IL2,p129
H3c3,1.221484063565861e-7,-0.18455025147543114,0.355,0.412,0.0019382509120663084,IL2,p129
Trmt10b,1.2667895809675483e-7,0.20943881557925925,0.133,0.138,0.0020101417070793057,IL2,p129
Gpam,1.2761080607332044e-7,0.24541665199283003,0.116,0.121,0.0020249282707714487,IL2,p129
Simc1,1.2789893545147404e-7,-0.10342956499104794,0.218,0.26,0.00202950030774399,IL2,p129
Cenpc1,1.282317093147712e-7,-0.11393123070335431,0.417,0.474,0.002034780763406789,IL2,p129
Mcm5,1.283681911254754e-7,0.1379200129905782,0.877,0.874,0.0020369464567790434,IL2,p129
Gramd4,1.2842393080177867e-7,0.25288906417430246,0.149,0.156,0.002037830933962624,IL2,p129
Meaf6,1.28974360957539e-7,0.1343167265319431,0.613,0.614,0.002046565159674229,IL2,p129
Vars,1.3132585412131721e-7,-0.10444487035223171,0.779,0.831,0.0020838786531970615,IL2,p129
E2f6,1.3370283711020026e-7,0.27062863406253057,0.291,0.266,0.0021215966192646577,IL2,p129
Gimap3,1.3512812438490608e-7,0.19268000210126973,0.513,0.498,0.0021442130777396895,IL2,p129
Csnk1e,1.3516030570408295e-7,0.13635500910023612,0.234,0.243,0.002144723730912388,IL2,p129
Tmem65,1.3707825136551173e-7,0.15949727250844203,0.245,0.26,0.00217515769266794,IL2,p129
Slc25a1,1.4029711337163487e-7,0.16554904211349186,0.441,0.442,0.0022262345949811023,IL2,p129
Sin3a,1.4041408632098266e-7,0.12245799089648135,0.446,0.462,0.0022280907217413527,IL2,p129
Slc29a3,1.414852977332676e-7,0.1980747793779447,0.3,0.305,0.0022450887044314903,IL2,p129
Cep295,1.443214576231978e-7,-0.1283300358106496,0.518,0.578,0.0022900928895649027,IL2,p129
Traf4,1.4566993366202502e-7,-0.22094248214569223,0.381,0.463,0.002311490507349013,IL2,p129
Ube2g1,1.490507555762063e-7,0.1298831992702163,0.5,0.501,0.0023651373894832415,IL2,p129
Igf2r,1.521675013435215e-7,-0.1560526674513547,0.303,0.355,0.002414593911318999,IL2,p129
Mcm7,1.521812042668598e-7,0.11282910727860063,0.815,0.818,0.0024148113493065314,IL2,p129
Ctsb,1.5562256884413875e-7,0.10883087791306173,0.529,0.555,0.002469418922418794,IL2,p129
Rcbtb1,1.622307269436551e-7,0.1771758524017668,0.438,0.43,0.0025742771751419194,IL2,p129
Norad,1.627964544991545e-7,0.10459225834487063,0.186,0.197,0.0025832541399925836,IL2,p129
Flna,1.6565313803630715e-7,0.14759412160322677,0.513,0.516,0.002628583994360122,IL2,p129
Taf6,1.665419824839099e-7,0.1227435090125093,0.301,0.301,0.0026426881780546824,IL2,p129
Zfp131,1.666840104809789e-7,-0.10032442596633806,0.401,0.452,0.002644941878312173,IL2,p129
Nubpl,1.7035505391513021e-7,-0.1116229115967915,0.259,0.305,0.0027031939955252863,IL2,p129
Tmem164,1.7051076766142398e-7,-0.136334817854728,0.403,0.467,0.0027056648612514755,IL2,p129
Patl1,1.721331727914966e-7,0.1988502476356775,0.264,0.262,0.0027314091858554683,IL2,p129
Pms1,1.731249121099378e-7,-0.23238435873658325,0.322,0.393,0.0027471461053604927,IL2,p129
Mphosph8,1.741202231718602e-7,0.11561758645321109,0.681,0.688,0.0027629397012910776,IL2,p129
Ttc9c,1.744797047639079e-7,-0.12333603905955992,0.422,0.475,0.0027686439551936905,IL2,p129
Top3a,1.7474101296199976e-7,0.10813296767425484,0.174,0.188,0.002772790393681012,IL2,p129
Nudcd1,1.8702205788813028e-7,-0.13028358779382787,0.489,0.555,0.002967666014568851,IL2,p129
Gins3,1.8820972737573223e-7,0.22722690480708163,0.338,0.327,0.002986511953998119,IL2,p129
Slc39a1,1.8822989578394895e-7,-0.2196639303489123,0.175,0.219,0.002986831986299702,IL2,p129
Tomm34,1.9098874372242332e-7,-0.10459641966919586,0.523,0.585,0.0030306093853874135,IL2,p129
Tuba1b,1.9321491170082283e-7,-0.10704602719646994,0.95,0.969,0.0030659342188686565,IL2,p129
S100a11,1.949669108431436e-7,0.1398950810483596,0.55,0.583,0.0030937349412590025,IL2,p129
Alg2,1.9586740607510457e-7,0.16707652646874083,0.184,0.191,0.0031080239995997594,IL2,p129
2010204K13Rik,1.959924346994738e-7,-0.10796298214845912,0.295,0.351,0.0031100079538112506,IL2,p129
Irf8,1.9852450004513857e-7,0.4451998768723351,0.282,0.27,0.0031501867667162588,IL2,p129
Crybg1,2.085908155419906e-7,0.1946366527965271,0.315,0.313,0.003309919061020307,IL2,p129
Ccr6,2.0872163613885934e-7,-0.6581648057608347,0.118,0.173,0.00331199492225142,IL2,p129
Mrpl43,2.1050508902125182e-07,0.14894052713887435,0.693,0.691,0.0033402947525892237,IL2,p129
Ss18l2,2.130944105700821e-7,-0.11269201111035776,0.38,0.433,0.0033813821069260627,IL2,p129
Mcm3ap,2.1394781324974723e-7,-0.10562779142974366,0.25,0.296,0.003394923900646989,IL2,p129
Zdhhc8,2.1416490015405054e-7,0.41551104444690834,0.147,0.133,0.003398368635644474,IL2,p129
Btbd1,2.1597839084173535e-7,-0.10991843181257638,0.537,0.596,0.0034271451058766568,IL2,p129
Avl9,2.164643041693034e-7,0.13535299248752208,0.174,0.183,0.0034348555785585063,IL2,p129
Rps6ka1,2.1646529301832956e-7,0.12038050485421731,0.554,0.567,0.0034348712696148534,IL2,p129
Cd320,2.2047185891390454e-7,0.14023248030950208,0.277,0.289,0.003498447457245837,IL2,p129
Aunip,2.2654990303501596e-7,-0.12689698758519175,0.3,0.348,0.0035948938613596334,IL2,p129
Acp5,2.2672025740545864e-7,0.1169616218445837,0.133,0.146,0.003597597044509818,IL2,p129
Anapc4,2.2777902332529495e-7,0.11049115307673563,0.459,0.471,0.00361439754212578,IL2,p129
Spry1,2.3042127807990893e-7,0.1197860439562075,0.567,0.595,0.0036563248405719947,IL2,p129
Fbh1,2.3046306415115823e-7,0.11990990483311492,0.116,0.132,0.003656987901950579,IL2,p129
Aagab,2.349031548781107e-7,0.408058521497654,0.263,0.227,0.0037274432616058602,IL2,p129
Prr11,2.4482223354903727e-7,-0.33118305555621363,0.163,0.214,0.0038848392019561234,IL2,p129
Rnf40,2.472856968234803e-7,0.13527495314576932,0.237,0.248,0.0039239294371949856,IL2,p129
Daxx,2.498366831839423e-7,0.22039797309741327,0.323,0.313,0.003964408488762797,IL2,p129
Kdm6b,2.505732293452556e-7,0.12814766651320397,0.21,0.235,0.003976096003250516,IL2,p129
Abr,2.5080914518513676e-7,0.1723285963182528,0.091,0.098,0.00397983951579775,IL2,p129
Pdhx,2.524197365742189e-7,-0.208946327460388,0.235,0.289,0.004005396379959706,IL2,p129
Vcpip1,2.525856163122365e-7,-0.10313707936061478,0.225,0.265,0.004008028559642569,IL2,p129
Ccdc90b,2.5768564543797115e-7,-0.14950378997757774,0.211,0.261,0.004088955821809726,IL2,p129
Adprs,2.5853836132739043e-7,0.12898236943122132,0.489,0.494,0.004102486717543032,IL2,p129
Sbf2,2.6482540278696483e-7,0.18578031317860422,0.111,0.124,0.004202249491423558,IL2,p129
Cntrl,2.6595668427402206e-7,-0.1664459068550307,0.723,0.785,0.004220200666060182,IL2,p129
Tnfaip1,2.6860920337009145e-7,-0.1892311557407096,0.246,0.302,0.004262290839076611,IL2,p129
Dmap1,2.7052043808540074e-7,-0.18690046978523567,0.212,0.258,0.004292618311539139,IL2,p129
Tesc,2.710558819684786e-7,0.18309648507402265,0.275,0.278,0.004301114735075819,IL2,p129
Cenpb,2.721667623534271e-7,0.36916004703044236,0.294,0.26,0.004318742185024181,IL2,p129
Gpr132,2.7235690758948436e-7,-0.12089465375130093,0.227,0.273,0.004321759409629938,IL2,p129
Kifc1,2.769063703653385e-7,-0.11963795784703857,0.339,0.397,0.004393950284957191,IL2,p129
Ptpn22,2.817234511349714e-7,0.2146184729248079,0.544,0.539,0.0044703877226097265,IL2,p129
1810030O07Rik,2.828733035651341e-7,-0.11377018364844371,0.247,0.295,0.0044886335809715475,IL2,p129
Apoo,2.9056509687967007e-7,-0.11325118508983589,0.37,0.428,0.004610686957286604,IL2,p129
Gucd1,2.9278890747988887e-7,0.25086419492915146,0.097,0.099,0.004645974383890876,IL2,p129
Pelo,2.935965065394508e-7,0.1191078337917344,0.237,0.245,0.004658789365768005,IL2,p129
Xpo6,2.966113861701058e-7,0.10041373126715292,0.559,0.572,0.004706629475747239,IL2,p129
Tarbp2,2.9965630227699015e-7,-0.10675366797140473,0.407,0.46,0.004754946204531279,IL2,p129
Anapc16,3.031102149881344e-7,-0.16156747027816262,0.671,0.741,0.004809752891431716,IL2,p129
Ccdc181,3.0642955902272464e-7,0.4149589726045866,0.082,0.074,0.0048624242425725946,IL2,p129
Car12,3.1209083184396164e-7,-0.5018431550502456,0.108,0.162,0.004952257319699983,IL2,p129
Kif18a,3.1610019355453224e-7,-0.2106976580947293,0.348,0.407,0.0050158778713233175,IL2,p129
Clta,3.1697057768313455e-7,-0.11795026371146933,0.879,0.922,0.005029689126675979,IL2,p129
Rabgap1,3.175701634811358e-7,0.19086209761856954,0.458,0.454,0.005039203354118663,IL2,p129
Pxmp4,3.1906970453258716e-7,0.17062230868693629,0.169,0.177,0.005062998071523093,IL2,p129
Cdc27,3.213453936166547e-7,-0.1319644669904264,0.508,0.56,0.0050991087059090775,IL2,p129
Srrt,3.2382675675496655e-7,-0.11522160962655631,0.761,0.819,0.005138482976187809,IL2,p129
Slc25a42,3.2770341260849814e-7,0.37029969892731396,0.115,0.112,0.005199997751271649,IL2,p129
Dpysl2,3.336737254101687e-7,0.16525509519269388,0.241,0.248,0.005294734674808558,IL2,p129
Lman2,3.3564420485720545e-7,-0.10727100617027835,0.716,0.778,0.005326002242674136,IL2,p129
Pus10,3.3736883734424295e-7,-0.2783357655885772,0.349,0.42,0.005353368710978447,IL2,p129
Rai1,3.381687148576748e-7,-0.1288227417489951,0.312,0.361,0.005366061167361584,IL2,p129
Vamp4,3.4033615788245075e-7,0.10795473086924856,0.39,0.4,0.005400454153278729,IL2,p129
Mark3,3.420786282507954e-7,-0.12803828367489545,0.396,0.451,0.005428103673083621,IL2,p129
Dmxl1,3.435934472290411e-7,0.1178611941593255,0.356,0.365,0.005452140820630424,IL2,p129
Rap2c,3.459056131760331e-7,0.11556693175910238,0.312,0.322,0.005488830269877293,IL2,p129
Acaa1a,3.469291199505114e-7,0.217063066087698,0.299,0.298,0.005505071275374715,IL2,p129
Ergic2,3.481550377207978e-7,-0.1388445065170132,0.567,0.627,0.005524524138553619,IL2,p129
Kdelr1,3.493956743277765e-7,-0.11479527694611291,0.385,0.437,0.0055442105602331575,IL2,p129
Csk,3.50917990636507e-7,-0.10048658461633608,0.702,0.766,0.005568366675420093,IL2,p129
Ppie,3.535055817566566e-7,-0.11549502734830105,0.622,0.692,0.005609426571314627,IL2,p129
Pkn1,3.537191023916176e-7,0.1037448553695628,0.367,0.382,0.005612814716750188,IL2,p129
Ogfod1,3.5452211845116324e-7,-0.10284775470275109,0.153,0.183,0.005625556975583058,IL2,p129
Sgo2a,3.602342005733186e-7,-0.21941288119672486,0.375,0.445,0.00571619629469742,IL2,p129
Mogs,3.606866665760481e-7,-0.14051038052372442,0.677,0.737,0.005723376025228731,IL2,p129
Tuba1c,3.6172670418043263e-7,-0.2374883085770786,0.463,0.531,0.005739879341935105,IL2,p129
Spred2,3.672409480856627e-7,0.20314210472812477,0.306,0.305,0.005827379364223296,IL2,p129
Ttc3,3.6826979214839836e-7,0.11848062202625853,0.569,0.575,0.005843705061810785,IL2,p129
Dyrk1a,3.6961244088572366e-7,0.17954693146156142,0.39,0.387,0.005865010211974663,IL2,p129
Btf3l4,3.749427269812068e-7,0.15794122549753897,0.209,0.219,0.0059495911917377894,IL2,p129
Fundc2,3.7752281970677765e-7,0.11848141722091748,0.776,0.782,0.005990532103107148,IL2,p129
Ppp2r1b,3.817602651424432e-7,0.1791472266389762,0.433,0.429,0.006057771887280289,IL2,p129
Dedd,3.9224240316064563e-7,0.11576173927220124,0.221,0.235,0.006224102453353125,IL2,p129
Parp4,3.9448272517343784e-7,0.1108659991934502,0.223,0.238,0.006259651883052111,IL2,p129
Lpcat3,3.966952255674659e-7,-0.12514003447770605,0.316,0.368,0.006294759839304549,IL2,p129
Emc1,3.986792634819582e-7,0.10498294268007902,0.241,0.25,0.006326242552931713,IL2,p129
Poc1a,3.9978264132545345e-7,0.1122735726796078,0.288,0.306,0.006343750952552295,IL2,p129
Lmf2,4.0411388936598214e-7,-0.187169252985115,0.26,0.316,0.006412479196459405,IL2,p129
Xpo1,4.0730447529271816e-7,-0.12159505905907575,0.784,0.843,0.0064631074139448515,IL2,p129
Gtf3c6,4.113672317506982e-7,-0.1656798382776603,0.417,0.484,0.006527575233420079,IL2,p129
Spryd4,4.1235275855724927e-7,-0.2790113301121284,0.12,0.157,0.006543213572786431,IL2,p129
Cotl1,4.155037385074343e-7,0.1579973935225707,0.943,0.937,0.006593213322635967,IL2,p129
Vac14,4.18596858945081e-7,0.12273722037587609,0.335,0.348,0.006642294957740546,IL2,p129
Cln6,4.2850874935524835e-7,0.26912035474857365,0.214,0.205,0.006799576834769081,IL2,p129
Abl2,4.2853594724579516e-7,0.14828532280693407,0.268,0.277,0.006800008410896278,IL2,p129
Washc4,4.2982669589448035e-7,0.1782137896496896,0.326,0.325,0.006820490010453614,IL2,p129
Btd,4.306781512380346e-7,-0.11850526869230649,0.071,0.092,0.006834000903845133,IL2,p129
Cnot4,4.327862290131345e-7,-0.132495429945732,0.573,0.638,0.0068674518819804185,IL2,p129
Golim4,4.337281018280365e-7,-0.1102322961737725,0.238,0.279,0.006882397519807283,IL2,p129
Idh3g,4.428382289636511e-7,-0.11184329245939129,0.653,0.715,0.007026957017195216,IL2,p129
Cndp2,4.4667126266270427e-7,0.15110756981120144,0.454,0.457,0.0070877795959317915,IL2,p129
H2bc14,4.526331692025759e-7,-0.17901354807276926,0.367,0.427,0.007182383128906474,IL2,p129
Pdcd1lg2,4.553611434089604e-7,-0.16342512778855453,0.575,0.638,0.007225670623613384,IL2,p129
Atp6v1c1,4.56047863464582e-7,-0.10286734468544645,0.431,0.492,0.007236567497455987,IL2,p129
Srgap2,4.5770343053995357e-7,-0.21119180729942433,0.388,0.451,0.007262838035807983,IL2,p129
Nanp,4.609477603840528e-7,0.24691738310940847,0.317,0.302,0.007314319061774151,IL2,p129
Klhl28,4.6297606528033773e-7,0.13060008848473492,0.104,0.119,0.007346504203868399,IL2,p129
Zdhhc5,4.6701748206916266e-7,-0.15608593735881215,0.292,0.348,0.007410633405473473,IL2,p129
Ttc1,4.6840362167108064e-7,-0.1883142425069403,0.426,0.493,0.007432628668676708,IL2,p129
Eea1,4.690174038391752e-7,-0.11200140709010009,0.851,0.889,0.007442368164120032,IL2,p129
6030458C11Rik,4.6910400470775686e-7,0.15072143515298597,0.266,0.275,0.007443742346702686,IL2,p129
